Energy (eV),e1,e2
3.643639,8.454528,9.214715
3.626665,8.493903,9.131645
3.609848,8.522494,9.041388
3.593186,8.623909,9.015006
3.576677,8.672782,9.00786
3.560319,8.646004,8.916209
3.54411,8.782364,8.881964
3.528048,8.808824,8.92324
3.512131,8.890999,8.89916
3.496357,8.917411,8.938098
3.480724,9.018519,9.022816
3.46523,9.070045,9.02285
3.449874,9.206644,9.086087
3.434653,9.328403,9.131753
3.419566,9.433501,9.189569
3.404611,9.732514,9.234669
3.389786,9.985699,9.216537
3.375089,10.150184,9.218833
3.36052,10.457686,9.185483
3.346076,10.749657,9.186896
3.331756,11.006376,9.085197
3.317557,11.242271,8.877334
3.303479,11.537315,8.794411
3.289521,11.736478,8.600376
3.27568,11.990845,8.370361
3.261955,12.193467,8.179813
3.248344,12.373617,7.951642
3.234847,12.527681,7.594407
3.221461,12.657039,7.348331
3.208186,12.79775,7.156554
3.19502,12.901436,6.853127
3.181961,12.921575,6.63952
3.169009,12.967098,6.357625
3.156162,13.043572,6.114913
3.143419,13.050467,5.89985
3.130779,13.014462,5.713651
3.11824,13.002167,5.499509
3.1058,13.023633,5.311083
3.09346,13.05945,5.131999
3.081218,12.956675,4.898269
3.069072,12.952266,4.717968
3.057022,12.874952,4.574496
3.045066,12.875895,4.400309
3.033204,12.829924,4.26578
3.021433,12.775546,4.064996
3.009754,12.732497,3.892487
2.998165,12.713675,3.776139
2.986665,12.660645,3.643521
2.975252,12.593046,3.507293
2.963927,12.517944,3.318001
2.952688,12.477598,3.200558
2.941534,12.423243,3.051455
2.930464,12.369576,2.906286
2.919477,12.255268,2.825077
2.908572,12.184593,2.714305
2.897749,12.107849,2.641297
2.887006,12.107453,2.527291
2.876342,12.000611,2.42476
2.865757,11.935846,2.285274
2.85525,11.866454,2.191725
2.84482,11.792642,2.091162
2.834466,11.707681,2.008971
2.824187,11.657713,1.973945
2.813982,11.49338,1.850048
2.803851,11.494371,1.794172
2.793793,11.344116,1.699712
2.783807,11.310129,1.666323
2.773893,11.216239,1.597655
2.764048,11.094503,1.549704
2.754274,11.059499,1.478786
2.744569,10.962298,1.442227
2.734932,10.878778,1.374963
2.725362,10.845537,1.35006
2.71586,10.733112,1.303303
2.706423,10.656321,1.274077
2.697052,10.547616,1.239913
2.687747,10.537442,1.18916
2.678505,10.479478,1.183705
2.669326,10.381602,1.152587
2.660211,10.352394,1.118465
2.651158,10.262902,1.131655
2.642166,10.229226,1.10287
2.633235,10.166422,1.103179
2.624365,10.087247,1.095643
2.615554,10.052369,1.06997
2.606803,10.005704,1.051082
2.598109,9.932121,1.031145
2.589475,9.852659,1.057045
2.580897,9.846346,1.022695
2.572376,9.797728,1.04187
2.563911,9.780079,1.025939
2.555503,9.725178,1.026932
2.547149,9.695079,1.002731
2.53885,9.636245,1.003533
2.530605,9.599514,1.008084
2.522414,9.573441,1.005602
2.514275,9.545197,0.98439
2.506189,9.491948,0.995715
2.498156,9.484905,0.992589
2.490174,9.453215,0.989453
2.482242,9.423668,0.983999
2.474361,9.391287,0.981108
2.466531,9.345102,0.983667
2.45875,9.314484,0.959866
2.451018,9.318807,0.970608
2.443335,9.280838,0.967844
2.4357,9.257612,0.978095
2.428112,9.242765,0.966626
2.420573,9.223736,0.953348
2.41308,9.197723,0.961
2.405633,9.159055,0.952207
2.398232,9.14703,0.94262
2.390877,9.128024,0.937351
2.383568,9.112234,0.929558
2.376302,9.090818,0.917145
2.369082,9.07609,0.917275
2.361905,9.07451,0.921207
2.354772,9.043903,0.912594
2.347682,9.016388,0.909223
2.340634,8.988261,0.893606
2.333629,8.979564,0.884808
2.326667,8.973254,0.88001
2.319746,8.954355,0.877843
2.312865,8.927701,0.866585
2.306026,8.899387,0.870982
2.299228,8.89096,0.851793
2.292469,8.867058,0.857192
2.285751,8.842675,0.839274
2.279072,8.831936,0.842559
2.272432,8.822662,0.825543
2.265831,8.784157,0.828948
2.259268,8.764845,0.8213
2.252743,8.748452,0.817709
2.246256,8.716109,0.828868
2.239807,8.692837,0.823792
2.233395,8.687484,0.819058
2.227019,8.678935,0.821798
2.22068,8.670842,0.81692
2.214378,8.651199,0.812854
2.208111,8.658473,0.801398
2.20188,8.618337,0.808803
2.195684,8.59631,0.816419
2.189523,8.58629,0.801904
2.183396,8.57738,0.799476
2.177305,8.552251,0.8085
2.171247,8.537578,0.809714
2.165223,8.530091,0.8033
2.159232,8.514501,0.807101
2.153275,8.507476,0.807081
2.147351,8.49975,0.813948
2.14146,8.488061,0.807226
2.135601,8.47869,0.809478
2.129774,8.468265,0.798451
2.123979,8.452536,0.80232
2.118216,8.432294,0.792866
2.112484,8.446742,0.797341
2.106784,8.416597,0.800815
2.101114,8.400768,0.802805
2.095475,8.40229,0.795231
2.089866,8.378776,0.801748
2.084288,8.387433,0.792828
2.078739,8.367419,0.795978
2.07322,8.362002,0.804607
2.067731,8.34661,0.799165
2.062271,8.339375,0.791122
2.056839,8.342578,0.796352
2.051437,8.320689,0.790409
2.046063,8.315812,0.791777
2.040717,8.318975,0.793849
2.0354,8.304556,0.788231
2.03011,8.295189,0.783758
2.024848,8.297,0.782172
2.019613,8.273365,0.783521
2.014406,8.271163,0.78703
2.009225,8.257091,0.786765
2.004072,8.257227,0.784596
1.998945,8.252508,0.790323
1.993844,8.251877,0.782756
1.98877,8.235873,0.782412
1.983721,8.226789,0.780386
1.978698,8.233286,0.78289
1.973701,8.223209,0.784021
1.96873,8.214056,0.777429
1.963783,8.208904,0.782672
1.958862,8.19922,0.777179
1.953965,8.201647,0.774298
1.949093,8.191262,0.773849
1.944246,8.188945,0.771788
1.939422,8.180024,0.765356
1.934623,8.172291,0.769176
1.929848,8.167606,0.775939
1.925097,8.159136,0.770561
1.920369,8.160815,0.775868
1.915664,8.151806,0.773349
1.910983,8.153349,0.768367
1.906325,8.145513,0.767088
1.901689,8.145834,0.765756
1.897076,8.142037,0.773275
1.892486,8.132065,0.784515
1.887918,8.130095,0.779404
1.883373,8.136059,0.765182
1.87885,8.13326,0.754951
1.874348,8.122712,0.751753
1.869868,8.11355,0.755362
1.86541,8.107593,0.746756
1.860973,8.113374,0.756018
1.856558,8.09636,0.750678
1.852163,8.105294,0.749996
1.84779,8.099396,0.754549
1.843437,8.086493,0.751521
1.839105,8.088872,0.753227
1.834794,8.084676,0.75506
1.830503,8.088593,0.753946
1.826232,8.080092,0.751058
1.821982,8.07795,0.749369
1.817751,8.081141,0.751913
1.81354,8.076744,0.747033
1.809349,8.070895,0.746055
1.805178,8.079328,0.745612
1.801026,8.065795,0.739937
1.796893,8.071917,0.73641
1.792779,8.067278,0.731136
1.788684,8.070722,0.731083
1.784608,8.062614,0.727004
1.780551,8.0675,0.720954
1.776513,8.042052,0.719006
1.772493,8.040121,0.718876
1.768492,8.043354,0.718373
1.764508,8.016487,0.719762
1.760543,8.027502,0.721271
1.756596,8.02255,0.719457
1.752667,8.035056,0.723292
1.748755,8.03327,0.727379
1.744861,8.020025,0.723953
1.740985,8.016594,0.727223
1.737126,8.030535,0.72445
1.733284,8.025918,0.727155
1.72946,8.020995,0.726092
1.725653,8.031481,0.72565
1.721862,8.022092,0.723101
1.718089,8.031035,0.717721
1.714332,8.039376,0.718329
1.710592,8.031905,0.707365
1.706868,8.035587,0.7061
1.703161,8.025743,0.702083
1.699469,8.042155,0.699388
1.695795,8.029049,0.693666
1.692136,8.028017,0.687573
1.688493,8.038559,0.679656
1.684866,8.016674,0.676669
1.681255,8.014599,0.674283
1.67766,8.011674,0.673123
1.67408,8.003419,0.670439
1.670516,8.003369,0.668988
1.666966,8.006483,0.670929
1.663433,7.999059,0.6735
1.659914,7.990727,0.677972
1.656411,7.996387,0.676877
1.652922,8.002548,0.679318
1.649449,7.988537,0.68391
1.64599,7.981091,0.683052
1.642546,7.986886,0.690102
1.639116,7.998765,0.687906
1.635701,7.998263,0.689748
1.6323,8.002908,0.68423
1.628914,8.004278,0.683697
1.625542,8.011005,0.68102
1.622184,8.013515,0.68305
1.618841,8.027508,0.678223
1.615511,8.033927,0.674336
1.612195,8.027898,0.667402
1.608893,8.03169,0.661582
1.605604,8.046929,0.664543
1.60233,8.050432,0.654685
1.599069,8.038748,0.646283
1.595821,8.050247,0.642
1.592587,8.041749,0.63415
1.589366,8.047029,0.630047
1.586158,8.047232,0.625536
1.582963,8.034744,0.619713
1.579782,8.033363,0.617084
1.576613,8.023448,0.613251
1.573457,8.026444,0.61316
1.570315,8.029045,0.610447
1.567184,8.029932,0.607975
1.564067,8.028892,0.614086
1.560962,8.035604,0.611469
1.55787,8.019694,0.614292
1.55479,8.014453,0.613414
1.551723,8.023006,0.617162
1.548668,8.020076,0.615415
1.545625,8.036815,0.619574
1.542594,8.02283,0.616972
1.539575,8.046236,0.619083
1.536569,8.054129,0.612374
1.533574,8.054408,0.6148
1.530591,8.044899,0.614369
1.52762,8.067163,0.612312
1.524661,8.066198,0.605684
1.521713,8.081821,0.606583
1.518777,8.075101,0.602666
1.515853,8.081905,0.59832
1.51294,8.101047,0.597918
1.510038,8.100256,0.593464
1.507148,8.107115,0.58233
1.504269,8.115458,0.57792
1.501401,8.12573,0.574661
1.498544,8.130269,0.575755
1.495698,8.136485,0.564553
1.492864,8.15531,0.562093
1.49004,8.155854,0.557456
1.487227,8.159067,0.54771
1.484425,8.192255,0.54378
1.481634,8.180883,0.530987
1.478853,8.193748,0.529168
1.476084,8.203679,0.52242
1.473324,8.184281,0.534074
1.470575,8.208208,0.522675
1.467837,8.23925,0.518913
1.465109,8.257522,0.517832
1.462391,8.261289,0.519893
1.459684,8.278367,0.521314
1.456987,8.326611,0.509508
1.4543,8.389224,0.495965
1.451623,8.441259,0.490396
1.448957,8.5477,0.28599
1.4463,8.48606,0.226448
1.443653,8.458552,0.170555
1.441016,8.43144,0.130472
1.438389,8.397684,0.092009
1.435772,8.369556,0.056091
1.433164,8.337347,0.032182
1.430566,8.304915,0.009921
1.427978,8.269428,0
1.425399,8.244094,0
1.42283,8.213345,0
1.42027,8.184025,0
1.41772,8.16298,0
1.415179,8.143519,0
1.412647,8.119589,0
1.410125,8.097936,0
1.407612,8.08343,0
1.405108,8.064495,0
1.402613,8.04188,0
1.400127,8.024584,0
1.39765,8.013109,0
1.395182,7.993581,0
1.392723,7.978493,0
1.390273,7.967718,0
1.387832,7.95443,0
1.385399,7.938604,0
1.382976,7.929417,0
1.380561,7.921111,0
1.378154,7.907863,0
1.375756,7.89794,0
1.373367,7.89251,0
1.370986,7.884966,0
1.368614,7.872768,0
1.36625,7.866104,0
1.363894,7.861335,0
1.361547,7.854645,0
1.359208,7.845801,0
1.356877,7.841066,0
1.354555,7.837199,0
1.35224,7.830417,0
1.349934,7.824776,0
1.347636,7.823876,0
1.345345,7.821612,0
1.343063,7.814507,0
1.340789,7.80923,0
1.338523,7.807126,0
1.336264,7.803593,0
1.334014,7.79506,0.000015
1.331771,7.790288,0
1.329535,7.788413,0
1.327308,7.780493,0.002635
1.325088,7.770799,0.002192
1.322876,7.763892,0.001196
1.320672,7.761537,0.004053
1.318475,7.749651,0.006132
1.316285,7.737167,0.004024
1.314103,7.733558,0.004908
1.311928,7.725595,0.005771
1.309761,7.715446,0.006877
1.307601,7.708232,0.003272
1.305449,7.706106,0.002862
1.303304,7.700287,0.004242
1.301166,7.691652,0.003628
1.299035,7.687351,0.002668
1.296911,7.686294,0.002241
1.294795,7.682401,0.003079
1.292686,7.675462,0.003392
1.290583,7.673576,0.002351
1.288488,7.672421,0.003412
1.2864,7.669127,0.003927
1.284319,7.6638,0.003377
1.282244,7.661107,0.003996
1.280177,7.663092,0.004868
1.278116,7.658912,0.008435
1.276062,7.652566,0.009822
1.274016,7.650602,0.009651
1.271975,7.653463,0.012066
1.269942,7.651952,0.01622
1.267915,7.645883,0.018709
1.265895,7.643819,0.019156
1.263882,7.646152,0.022322
1.261875,7.644166,0.026982
1.259875,7.63957,0.03097
1.257881,7.636186,0.031066
1.255894,7.636759,0.032692
1.253913,7.635561,0.038253
1.251939,7.629511,0.043748
1.249971,7.623757,0.03972
1.248009,7.623156,0.035846
1.246054,7.620311,0.040358
1.244105,7.616427,0.042411
1.242163,7.614239,0.039419
1.240227,7.608878,0.037612
1.223788,7.567738,0.004046
1.219735,7.562234,0.005797
1.215708,7.549242,0.006859
1.211706,7.544106,0.007095
1.207729,7.532205,0.007871
1.203776,7.528306,0.007031
1.199848,7.516836,0.006858
1.195944,7.51439,0.0055
1.192064,7.503572,0.003925
1.188208,7.501688,0.002891
1.184376,7.493591,0.001512
1.180567,7.492786,0.000687
1.176781,7.484837,0.000389
1.173018,7.484576,0.000739
1.169278,7.478755,0.001676
1.165561,7.480199,0.002527
1.161866,7.476101,0.003881
1.158193,7.478351,0.004302
1.154542,7.474381,0.004634
1.150914,7.476102,0.003207
1.147306,7.470666,0.001202
1.143721,7.471345,0
1.140156,7.463385,0
1.136613,7.461355,0
1.13309,7.452075,0
1.129589,7.449917,0
1.126108,7.440111,0.000725
1.122647,7.438253,0.002522
1.119207,7.428669,0.004234
1.115787,7.427113,0.005369
1.112386,7.417982,0.005889
1.109006,7.416011,0.006461
1.105645,7.407018,0.00567
1.102303,7.405607,0.005409
1.098981,7.396716,0.004278
1.095678,7.395419,0.003434
1.092394,7.387058,0.001733
1.089128,7.386312,0.000979
1.085881,7.378772,0
1.082653,7.377905,0
1.079443,7.371545,0
1.076252,7.37165,0
1.073078,7.365246,0
1.069922,7.366004,0
1.066784,7.361286,0
1.063664,7.363422,0
1.060561,7.359971,0
1.057476,7.362829,0
1.054408,7.359857,0
1.051357,7.361701,0
1.048322,7.357084,0
1.045305,7.358685,0
1.042304,7.353216,0
1.03932,7.353107,0
1.036353,7.344887,0
1.033401,7.343489,0
1.030466,7.336324,0
1.027547,7.335258,0
1.024644,7.329285,0
1.021756,7.32864,0
1.018885,7.32261,0
1.016029,7.32308,0
1.013188,7.316702,0
1.010363,7.316264,0
1.007552,7.3095,0
1.004757,7.309103,0
1.001977,7.302417,0
0.999212,7.301378,0
0.996462,7.29461,0
0.993726,7.294569,0
0.991005,7.287723,0
0.988298,7.287405,0
0.985605,7.280902,0
0.982927,7.280591,0
0.980263,7.274442,0
0.977613,7.275001,0
0.974977,7.268754,0
0.972354,7.269519,0
0.969746,7.263837,0
0.967151,7.264925,0
0.964569,7.259591,0
0.962001,7.261586,0
0.959446,7.25835,0
0.956904,7.26138,0
0.954376,7.259755,0
0.95186,7.263068,0
0.949358,7.261269,0
0.946868,7.262293,0
0.944391,7.256495,0
0.941927,7.256588,0
0.939475,7.251356,0
0.937036,7.251181,0
0.934609,7.24434,0
0.932194,7.240777,0
0.929792,7.233682,0
0.927402,7.232677,0
0.925023,7.228329,0
0.922657,7.229509,0
0.920303,7.226253,0
0.91796,7.228273,0
0.915629,7.223773,0
0.91331,7.225627,0
0.911002,7.221317,0
0.908706,7.222425,0
0.906421,7.218506,0
0.904148,7.219161,0
0.901886,7.215334,0
0.899634,7.216175,0
0.897394,7.209468,0.000894
0.895165,7.208984,0.001302
0.892947,7.202857,0.00266
0.89074,7.202671,0.00269
0.888543,7.197951,0.003423
0.886358,7.197937,0.004279
0.884183,7.192757,0.004447
0.882018,7.192776,0.005206
0.879864,7.187453,0.006204
0.87772,7.188241,0.006095
0.875587,7.183488,0.006364
0.873464,7.184206,0.00742
0.871351,7.179752,0.007756
0.869248,7.180295,0.008523
0.867156,7.176479,0.009336
0.865073,7.177979,0.010078
0.863001,7.174736,0.011545
0.860938,7.176753,0.012123
0.858885,7.175062,0.013681
0.856842,7.178704,0.014407
0.854808,7.178835,0.01514
0.852785,7.184286,0.014055
0.85077,7.187208,0.009998
0.848765,7.191139,0.006648
0.84677,7.190023,0.001634
0.844784,7.191866,0
0.842808,7.188511,0
0.84084,7.189182,0.000534
0.838882,7.17415,0.005727
0.836933,7.162768,0
0.834993,7.159335,0
0.833062,7.1594,0
0.83114,7.155519,0
0.829227,7.155177,0
0.827323,7.153313,0
0.825427,7.157674,0
0.823541,7.158218,0
0.821663,7.162612,0
0.819793,7.163904,0
0.817932,7.166768,0
0.81608,7.166773,0
0.814236,7.168909,0
0.812401,7.166761,0
0.810574,7.168346,0
0.808755,7.166073,0
0.806945,7.167028,0
0.805142,7.164011,0
0.803348,7.164981,0
0.801562,7.161543,0
0.799784,7.161351,0
0.798014,7.157,0
0.796252,7.157099,0
0.794498,7.151901,0
0.792752,7.151578,0
0.791013,7.146404,0
0.789283,7.146395,0
0.78756,7.140675,0
0.785845,7.140977,0
0.784137,7.135896,0
0.782437,7.133631,0
0.780744,7.12974,0
0.779059,7.128321,0
0.777382,7.123064,0
0.775711,7.122116,0
0.774049,7.1175,0
0.772393,7.116408,0.000106
0.770745,7.111727,0.0008
0.769104,7.110588,0.003178
0.76747,7.106789,0.004836
0.765843,7.105946,0.006435
0.764223,7.101943,0.008629
0.762611,7.101651,0.011251
0.761005,7.097098,0.012624
0.759406,7.099024,0.016223
0.757815,7.094693,0.017907
0.75623,7.09687,0.021146
0.754652,7.093771,0.023926
0.753081,7.097004,0.026141
0.751516,7.096932,0.029194
0.749959,7.101131,0.031139
0.748408,7.103016,0.03071
0.746863,7.110343,0.030444
0.745326,7.112121,0.026592
0.743795,7.116321,0.020705
0.74227,7.114165,0.013992
0.740752,7.113671,0.008469
0.73924,7.108629,0.006959
0.737735,7.10843,0.005452
0.736236,7.105448,0.005368
0.734744,7.106417,0.005939
