Energy (eV),e1,e2
1.925097,8.14403,0.804023
1.920369,8.132359,0.809078
1.915664,8.123522,0.793267
1.910983,8.123841,0.802346
1.906325,8.114857,0.790817
1.901689,8.115978,0.791076
1.897076,8.103505,0.792073
1.892486,8.101999,0.801033
1.887918,8.110367,0.80405
1.883373,8.099157,0.788205
1.87885,8.089545,0.790167
1.874348,8.075486,0.780418
1.869868,8.074588,0.787409
1.86541,8.068632,0.784003
1.860973,8.06224,0.781604
1.856558,8.043018,0.776849
1.852163,8.051783,0.779326
1.84779,8.055907,0.775039
1.843437,8.041142,0.779383
1.839105,8.042688,0.769715
1.834794,8.022012,0.765679
1.830503,8.027469,0.767361
1.826232,8.021258,0.76776
1.821982,8.013771,0.767294
1.817751,7.997938,0.761834
1.81354,7.99654,0.763605
1.809349,8.007921,0.759158
1.805178,7.990034,0.761036
1.801026,7.994128,0.752503
1.796893,7.99555,0.747026
1.792779,7.992211,0.749314
1.788684,7.987771,0.741478
1.784608,7.983965,0.740832
1.780551,7.979738,0.746264
1.776513,7.969738,0.741921
1.772493,7.952393,0.739252
1.768492,7.955793,0.7423
1.764508,7.950684,0.742753
1.760543,7.93901,0.739076
1.756596,7.956144,0.731697
1.752667,7.944675,0.727065
1.748755,7.945478,0.727078
1.744861,7.942967,0.72215
1.740985,7.932095,0.731809
1.737126,7.935819,0.722679
1.733284,7.942572,0.728915
1.72946,7.930711,0.722396
1.725653,7.925974,0.722683
1.721862,7.932805,0.716874
1.718089,7.934039,0.712103
1.714332,7.939912,0.711479
1.710592,7.938168,0.703803
1.706868,7.931611,0.699188
1.703161,7.933426,0.696822
1.699469,7.916357,0.693442
1.695795,7.917156,0.689765
1.692136,7.922272,0.685318
1.688493,7.908,0.688887
1.684866,7.90077,0.693222
1.681255,7.889806,0.680878
1.67766,7.885095,0.684247
1.67408,7.887575,0.682506
1.670516,7.887935,0.68412
1.666966,7.891741,0.68004
1.663433,7.873507,0.680506
1.659914,7.88688,0.681531
1.656411,7.872892,0.679685
1.652922,7.871603,0.681645
1.649449,7.891085,0.682741
1.64599,7.883736,0.68005
1.642546,7.891005,0.676345
1.639116,7.887359,0.673098
1.635701,7.888188,0.673738
1.6323,7.894432,0.66457
1.628914,7.893286,0.660472
1.625542,7.904386,0.660305
1.622184,7.896639,0.656942
1.618841,7.896003,0.652738
1.615511,7.901602,0.649068
1.612195,7.895337,0.643375
1.608893,7.898173,0.636777
1.605604,7.900181,0.629544
1.60233,7.902515,0.627395
1.599069,7.893142,0.619407
1.595821,7.872947,0.619837
1.592587,7.884178,0.612404
1.589366,7.882996,0.616936
1.586158,7.884491,0.612749
1.582963,7.868378,0.613305
1.579782,7.862597,0.612563
1.576613,7.854717,0.612882
1.573457,7.861594,0.614249
1.570315,7.866801,0.614922
1.567184,7.863638,0.613088
1.564067,7.866916,0.615289
1.560962,7.864808,0.609369
1.55787,7.877818,0.610722
1.55479,7.871377,0.613324
1.551723,7.876823,0.614229
1.548668,7.857378,0.615807
1.545625,7.870199,0.613043
1.542594,7.869169,0.610603
1.539575,7.877279,0.610283
1.536569,7.902971,0.610225
1.533574,7.911231,0.59865
1.530591,7.907647,0.595365
1.52762,7.902689,0.585786
1.524661,7.901083,0.587265
1.521713,7.912371,0.583472
1.518777,7.911567,0.57795
1.515853,7.924386,0.569003
1.51294,7.925702,0.563951
1.510038,7.932703,0.544313
1.507148,7.920897,0.536081
1.504269,7.939221,0.532023
1.501401,7.926145,0.522663
1.498544,7.919662,0.511455
1.495698,7.926522,0.50893
1.492864,7.939116,0.51007
1.49004,7.922777,0.509476
1.487227,7.930604,0.505808
1.484425,7.918638,0.512379
1.481634,7.939417,0.512827
1.478853,7.932616,0.514505
1.476084,7.950162,0.508412
1.473324,7.940993,0.508826
1.470575,7.940296,0.504261
1.467837,7.953893,0.506612
1.465109,7.971965,0.503994
1.462391,7.95607,0.504067
1.459684,7.967288,0.495453
1.456987,7.993326,0.486015
1.4543,8.006558,0.486629
1.451623,8.03215,0.476915
1.448957,8.031789,0.471465
1.4463,8.060626,0.462787
1.443653,8.058908,0.445715
1.441016,8.08728,0.438589
1.438389,8.095009,0.421513
1.435772,8.09718,0.404825
1.433164,8.114305,0.387524
1.430566,8.112454,0.367829
1.427978,8.129331,0.350927
1.425399,8.139991,0.337621
1.42283,8.137479,0.30462
1.42027,8.12144,0.269811
1.41772,8.110323,0.227422
1.415179,8.100244,0.198851
1.412647,8.086582,0.150307
1.410125,8.068457,0.112089
1.407612,8.054489,0.080953
1.405108,8.039804,0.048913
1.402613,8.015948,0.016697
1.400127,8.001832,0
1.39765,7.979686,0
1.395182,7.954211,0
1.392723,7.935081,0
1.390273,7.917161,0
1.387832,7.893953,0
1.385399,7.873498,0
1.382976,7.858706,0
1.380561,7.843808,0
1.378154,7.823734,0
1.375756,7.809866,0
1.373367,7.799504,0
1.370986,7.785313,0
1.368614,7.76933,0
1.36625,7.761172,0
1.363894,7.753085,0
1.361547,7.740189,0
1.359208,7.727368,0
1.356877,7.719674,0
1.354555,7.709147,0
1.35224,7.693765,0
1.349934,7.680811,0
1.347636,7.672298,0
1.345345,7.659431,0
1.343063,7.64324,0
1.340789,7.634837,0
1.338523,7.625417,0
1.336264,7.615574,0
1.334014,7.603422,0
1.331771,7.596249,0
1.329535,7.592449,0
1.327308,7.583512,0
1.325088,7.575627,0
1.322876,7.572003,0
1.320672,7.568688,0
1.318475,7.561159,0
1.316285,7.551201,0
1.314103,7.550125,0
1.311928,7.543738,0
1.309761,7.536752,0
1.307601,7.533866,0
1.305449,7.53321,0
1.303304,7.527891,0
1.301166,7.520593,0
1.299035,7.520903,0
1.296911,7.5206,0.00162
1.294795,7.517323,0.005865
1.292686,7.513453,0.00868
1.290583,7.511574,0.00849
1.288488,7.512558,0.013933
1.2864,7.508503,0.019338
1.284319,7.502554,0.021336
1.282244,7.501687,0.020865
1.280177,7.500418,0.024595
1.278116,7.492954,0.028332
1.276062,7.484651,0.027958
1.274016,7.482997,0.027533
1.271975,7.480618,0.029639
1.269942,7.470436,0.033118
1.267915,7.460263,0.030734
1.265895,7.456342,0.031541
1.263882,7.452439,0.032203
1.261875,7.442943,0.033777
1.259875,7.434497,0.034732
1.257881,7.42772,0.032203
1.255894,7.42626,0.032611
1.253913,7.414007,0.030317
1.251939,7.40741,0.03113
1.249971,7.402189,0.026913
1.248009,7.401891,0.029412
1.246054,7.399083,0.026994
1.244105,7.395097,0.025087
1.242163,7.390299,0.025674
1.240227,7.387026,0.024259
1.223788,7.353792,0
1.219735,7.352249,0
1.215708,7.345645,0
1.211706,7.345513,0
1.207729,7.340071,0
1.203776,7.341662,0.001539
1.199848,7.336108,0.003007
1.195944,7.338162,0.004105
1.192064,7.331433,0.004812
1.188208,7.331208,0.004512
1.184376,7.32275,0.004522
1.180567,7.319906,0.004441
1.176781,7.307992,0.005225
1.173018,7.303024,0.006705
1.169278,7.289411,0.008505
1.165561,7.284514,0.009658
1.161866,7.272354,0.010312
1.158193,7.267409,0.010324
1.154542,7.256242,0.008943
1.150914,7.252516,0.008368
1.147306,7.242816,0.006755
1.143721,7.240475,0.005214
1.140156,7.232144,0.00286
1.136613,7.230417,0.00153
1.13309,7.223779,0
1.129589,7.222632,0
1.126108,7.216748,0
1.122647,7.216387,0
1.119207,7.211511,0
1.115787,7.212813,0
1.112386,7.208824,0
1.109006,7.210912,0.000432
1.105645,7.207323,0.001472
1.102303,7.209636,0.001789
1.098981,7.20512,0.001323
1.095678,7.206616,0
1.092394,7.200563,0
1.089128,7.200629,0
1.085881,7.192532,0
1.082653,7.18984,0
1.079443,7.181115,0
1.076252,7.178443,0
1.073078,7.16844,0.000716
1.069922,7.16586,0.002116
1.066784,7.157146,0.003561
1.063664,7.155247,0.004308
1.060561,7.14667,0.004548
1.057476,7.144071,0.004687
1.054408,7.136539,0.003927
1.051357,7.134381,0.003469
1.048322,7.12674,0.002169
1.045305,7.125744,0.001039
1.042304,7.119007,0
1.03932,7.118031,0
1.036353,7.11148,0
1.033401,7.111312,0
1.030466,7.106016,0
1.027547,7.106172,0
1.024644,7.101009,0
1.021756,7.101472,0
1.018885,7.0976,0
1.016029,7.099509,0
1.013188,7.096697,0
1.010363,7.099126,0
1.007552,7.096732,0
1.004757,7.098902,0
1.001977,7.095336,0
0.999212,7.096278,0
0.996462,7.09209,0
0.993726,7.093441,0
0.991005,7.087138,0
0.988298,7.086005,0
0.985605,7.077754,0
0.982927,7.076277,0
0.980263,7.068939,0
0.977613,7.068707,0
0.974977,7.062135,0
0.972354,7.062407,0
0.969746,7.05545,0
0.967151,7.055598,0
0.964569,7.049294,0
0.962001,7.048732,0
0.959446,7.041946,0
0.956904,7.041375,0.000199
0.954376,7.034717,0.000051
0.95186,7.033894,0
0.949358,7.027761,0
0.946868,7.026083,0
0.944391,7.020396,0
0.941927,7.020135,0
0.939475,7.014491,0
0.937036,7.014101,0
0.934609,7.010071,0
0.932194,7.009013,0
0.929792,7.004336,0
0.927402,7.004311,0
0.925023,6.999642,0
0.922657,7.000126,0
0.920303,6.997051,0
0.91796,6.998804,0
0.915629,6.996561,0
0.91331,7.000036,0
0.911002,6.999984,0
0.908706,7.00383,0
0.906421,7.003602,0
0.904148,7.005247,0
0.901886,6.999858,0
0.899634,6.99861,0
0.897394,6.992343,0
0.895165,6.992631,0
0.892947,6.985148,0
0.89074,6.979818,0
0.888543,6.969595,0
0.886358,6.968791,0
0.884183,6.964014,0
0.882018,6.967259,0
0.879864,6.965673,0.001018
0.87772,6.968518,0.00391
0.875587,6.966858,0.008115
0.873464,6.969712,0.010194
0.871351,6.967853,0.014226
0.869248,6.969821,0.015945
0.867156,6.966788,0.018896
0.865073,6.968146,0.020261
0.863001,6.964772,0.023033
0.860938,6.966297,0.024113
0.858885,6.962657,0.026733
0.856842,6.964412,0.028266
0.854808,6.959899,0.028999
0.852785,6.961577,0.030436
0.85077,6.957647,0.030982
0.848765,6.958488,0.032462
0.84677,6.955874,0.033709
0.844784,6.956685,0.033775
0.842808,6.953739,0.034544
0.84084,6.955024,0.034381
0.838882,6.953172,0.033597
0.836933,6.954071,0.034205
0.834993,6.952166,0.033933
0.833062,6.953812,0.032912
0.83114,6.952518,0.031604
0.829227,6.954908,0.030417
0.827323,6.954472,0.02773
0.825427,6.956748,0.026163
0.823541,6.957274,0.022215
0.821663,6.960343,0.01898
0.819793,6.961007,0.013264
0.817932,6.964852,0.007653
0.81608,6.963954,0
0.814236,6.963287,0
0.812401,6.952824,0
0.810574,6.942536,0
0.808755,6.932659,0
0.806945,6.932732,0
0.805142,6.931715,0
0.803348,6.93539,0
0.801562,6.922089,0.006331
0.799784,6.911327,0
0.798014,6.912773,0
0.796252,6.919595,0
0.794498,6.922775,0
0.792752,6.928596,0
0.791013,6.930167,0
0.789283,6.931153,0
0.78756,6.923636,0
0.785845,6.918913,0
0.784137,6.910944,0
0.782437,6.90747,0
0.780744,6.901317,0
0.779059,6.900957,0
0.777382,6.895371,0
0.775711,6.895103,0
0.774049,6.891026,0
0.772393,6.890398,0
0.770745,6.886912,0
0.769104,6.886339,0
0.76747,6.88342,0
0.765843,6.883028,0
0.764223,6.879292,0
0.762611,6.879545,0
0.761005,6.875444,0
0.759406,6.876714,0
0.757815,6.872211,0
0.75623,6.87241,0
0.754652,6.868733,0
0.753081,6.868689,0
0.751516,6.865967,0
0.749959,6.865532,0.000102
0.748408,6.861967,0.002884
0.746863,6.862991,0.004255
0.745326,6.859488,0.007277
0.743795,6.860569,0.008914
0.74227,6.85784,0.011323
0.740752,6.859385,0.012584
0.73924,6.857032,0.014851
0.737735,6.857789,0.016742
0.736236,6.856582,0.020953
0.734744,6.857101,0.024724
