Energy (eV),e1,e2
2.208111,7.978214,1.57312
2.20188,7.977881,1.553178
2.195684,7.974502,1.545643
2.189523,7.973282,1.524614
2.183396,7.967759,1.50282
2.177305,7.97644,1.48637
2.171247,7.975956,1.467023
2.165223,7.959178,1.447831
2.159232,7.959114,1.430329
2.153275,7.948755,1.410175
2.147351,7.958862,1.398432
2.14146,7.94188,1.369798
2.135601,7.937037,1.349858
2.129774,7.922726,1.340188
2.123979,7.900881,1.319656
2.118216,7.907103,1.304718
2.112484,7.893257,1.283255
2.106784,7.884361,1.270568
2.101114,7.862494,1.253751
2.095475,7.8554,1.248227
2.089866,7.854088,1.231291
2.084288,7.840073,1.224204
2.078739,7.829411,1.21567
2.07322,7.812663,1.201147
2.067731,7.80565,1.19496
2.062271,7.80224,1.185274
2.056839,7.783062,1.171565
2.051437,7.785049,1.163009
2.046063,7.771464,1.152483
2.040717,7.756166,1.152254
2.0354,7.744824,1.140447
2.03011,7.740097,1.130147
2.024848,7.732259,1.118059
2.019613,7.73119,1.112942
2.014406,7.720663,1.10907
2.009225,7.695908,1.090175
2.004072,7.69112,1.093934
1.998945,7.688036,1.083076
1.993844,7.677057,1.082013
1.98877,7.686191,1.080301
1.983721,7.656071,1.072049
1.978698,7.651927,1.06698
1.973701,7.653395,1.058635
1.96873,7.641964,1.063203
1.963783,7.634725,1.047396
1.958862,7.637405,1.042995
1.953965,7.629935,1.042563
1.949093,7.625397,1.02935
1.944246,7.623935,1.029495
1.939422,7.610852,1.024498
1.934623,7.617342,1.018431
1.929848,7.606792,1.015437
1.925097,7.597333,1.006583
1.920369,7.596225,1.003085
1.915664,7.591973,0.997029
1.910983,7.597286,0.990522
1.906325,7.596493,0.987583
1.901689,7.586946,0.979509
1.897076,7.579216,0.975448
1.892486,7.578086,0.968961
1.887918,7.565775,0.963644
1.883373,7.562486,0.957432
1.87885,7.568799,0.944552
1.874348,7.552145,0.945313
1.869868,7.555068,0.944148
1.86541,7.546168,0.943304
1.860973,7.536123,0.932594
1.856558,7.527129,0.931706
1.852163,7.524343,0.929151
1.84779,7.527978,0.921087
1.843437,7.514227,0.919196
1.839105,7.518214,0.917588
1.834794,7.522289,0.918815
1.830503,7.511466,0.90968
1.826232,7.512671,0.911706
1.821982,7.515206,0.910799
1.817751,7.51178,0.904895
1.81354,7.509264,0.903719
1.809349,7.507499,0.896864
1.805178,7.501192,0.894089
1.801026,7.502655,0.893138
1.796893,7.496383,0.891386
1.792779,7.507271,0.886542
1.788684,7.509049,0.885912
1.784608,7.500859,0.880527
1.780551,7.506387,0.874192
1.776513,7.508117,0.868069
1.772493,7.508983,0.864736
1.768492,7.50824,0.856476
1.764508,7.507269,0.852316
1.760543,7.505523,0.844102
1.756596,7.505067,0.840207
1.752667,7.510118,0.833245
1.748755,7.516818,0.819928
1.744861,7.504958,0.814769
1.740985,7.504917,0.811395
1.737126,7.505248,0.802155
1.733284,7.499942,0.792462
1.72946,7.494635,0.786977
1.725653,7.485167,0.778461
1.721862,7.481029,0.768564
1.718089,7.477351,0.76387
1.714332,7.480182,0.7665
1.710592,7.485148,0.775989
1.706868,7.454835,0.764357
1.703161,7.468849,0.767888
1.699469,7.473155,0.770701
1.695795,7.460615,0.767015
1.692136,7.467473,0.773799
1.688493,7.473876,0.766472
1.684866,7.466743,0.772096
1.681255,7.476532,0.772358
1.67766,7.490694,0.770041
1.67408,7.486537,0.765317
1.670516,7.491605,0.765902
1.666966,7.49482,0.757422
1.663433,7.512213,0.755768
1.659914,7.513735,0.747592
1.656411,7.520255,0.745484
1.652922,7.520058,0.736793
1.649449,7.533975,0.734763
1.64599,7.544463,0.725035
1.642546,7.551624,0.718501
1.639116,7.55902,0.709504
1.635701,7.561809,0.697581
1.6323,7.57141,0.693093
1.628914,7.582079,0.681789
1.625542,7.585818,0.673247
1.622184,7.59301,0.658382
1.618841,7.604473,0.647773
1.615511,7.611654,0.636653
1.612195,7.616255,0.626678
1.608893,7.614238,0.605319
1.605604,7.630894,0.5943
1.60233,7.643522,0.583797
1.599069,7.647682,0.563889
1.595821,7.652183,0.545282
1.592587,7.660662,0.52469
1.589366,7.659569,0.497365
1.586158,7.673304,0.482663
1.582963,7.673261,0.454477
1.579782,7.688213,0.43929
1.576613,7.694479,0.418188
1.573457,7.695361,0.386219
1.570315,7.7021,0.363122
1.567184,7.70892,0.343765
1.564067,7.714475,0.317706
1.560962,7.720443,0.294281
1.55787,7.725611,0.274426
1.55479,7.7256,0.259279
1.551723,7.725221,0.239706
1.548668,7.724507,0.22309
1.545625,7.716594,0.211559
1.542594,7.715334,0.197938
1.539575,7.706936,0.186076
1.536569,7.694071,0.176575
1.533574,7.680827,0.164011
1.530591,7.66659,0.154357
1.52762,7.642694,0.139655
1.524661,7.622912,0.125087
1.521713,7.604282,0.111596
1.518777,7.584034,0.10018
1.515853,7.564862,0.087699
1.51294,7.546045,0.07558
1.510038,7.524702,0.064133
1.507148,7.506955,0.053917
1.504269,7.488217,0.045782
1.501401,7.467798,0.036127
1.498544,7.450697,0.026569
1.495698,7.43432,0.019573
1.492864,7.413311,0.012937
1.49004,7.395601,0.006881
1.487227,7.379485,0.002284
1.484425,7.361429,0
1.481634,7.343141,0
1.478853,7.329299,0
1.476084,7.314275,0
1.473324,7.296545,0
1.470575,7.28241,0
1.467837,7.272584,0
1.465109,7.256194,0
1.462391,7.242387,0
1.459684,7.233215,0
1.456987,7.221488,0
1.4543,7.208319,0
1.451623,7.19884,0
1.448957,7.189495,0
1.4463,7.178913,0
1.443653,7.168924,0
1.441016,7.160259,0
1.438389,7.152172,0
1.435772,7.141383,0
1.433164,7.135099,0
1.430566,7.126773,0
1.427978,7.115425,0
1.425399,7.111542,0
1.42283,7.100462,0
1.42027,7.09272,0
1.41772,7.0857,0
1.415179,7.080722,0
1.412647,7.071145,0
1.410125,7.062298,0
1.407612,7.057424,0
1.405108,7.050223,0
1.402613,7.040581,0
1.400127,7.035776,0
1.39765,7.030492,0
1.395182,7.022051,0
1.392723,7.015825,0
1.390273,7.011645,0
1.387832,7.005493,0
1.385399,6.996824,0
1.382976,6.991865,0
1.380561,6.990515,0
1.378154,6.98153,0
1.375756,6.972801,0
1.373367,6.972171,0
1.370986,6.967466,0
1.368614,6.95936,0
1.36625,6.95561,0
1.363894,6.953187,0
1.361547,6.949492,0
1.359208,6.939906,0
1.356877,6.937404,0
1.354555,6.934122,0
1.35224,6.928462,0
1.349934,6.922734,0
1.347636,6.920238,0
1.345345,6.919671,0.000656
1.343063,6.912376,0.001849
1.340789,6.904966,0.000202
1.338523,6.904707,0.001495
1.336264,6.90199,0.00346
1.334014,6.895792,0.003985
1.331771,6.891652,0.00303
1.329535,6.890319,0.003216
1.327308,6.887734,0.0071
1.325088,6.88335,0.008924
1.322876,6.880336,0.010012
1.320672,6.879339,0.015643
1.318475,6.87393,0.016351
1.316285,6.865395,0.014833
1.314103,6.862939,0.016584
1.311928,6.85809,0.017738
1.309761,6.850956,0.017552
1.307601,6.847086,0.015739
1.305449,6.844714,0.017217
1.303304,6.841777,0.016578
1.301166,6.831818,0.017939
1.299035,6.82995,0.016989
1.296911,6.829511,0.017843
1.294795,6.823835,0.019533
1.292686,6.817327,0.019023
1.290583,6.815063,0.018916
1.288488,6.811398,0.018568
1.2864,6.806787,0.02029
1.284319,6.802072,0.020473
1.282244,6.797314,0.018116
1.280177,6.798747,0.018229
1.278116,6.79384,0.021688
1.276062,6.78604,0.01887
1.274016,6.784661,0.018338
1.271975,6.782819,0.019298
1.269942,6.779192,0.01987
1.267915,6.772345,0.020278
1.265895,6.770409,0.017773
1.263882,6.769897,0.018095
1.261875,6.766871,0.018419
1.259875,6.76078,0.018075
1.257881,6.758244,0.014292
1.255894,6.758114,0.015571
1.253913,6.75449,0.014817
1.251939,6.751175,0.01255
1.249971,6.748412,0.013937
1.248009,6.749164,0.01134
1.246054,6.748294,0.014193
1.244105,6.745898,0.014752
1.242163,6.744259,0.013384
1.240227,6.742947,0.01275
1.223788,6.725644,0
1.219735,6.7233,0
1.215708,6.714521,0
1.211706,6.71125,0
1.207729,6.704476,0
1.203776,6.701572,0
1.199848,6.693208,0
1.195944,6.691672,0
1.192064,6.683308,0
1.188208,6.679925,0
1.184376,6.672363,0
1.180567,6.670204,0
1.176781,6.662434,0
1.173018,6.660792,0
1.169278,6.653143,0
1.165561,6.652393,0
1.161866,6.646244,0
1.158193,6.645056,0
1.154542,6.639212,0
1.150914,6.638579,0
1.147306,6.632672,0
1.143721,6.632785,0
1.140156,6.626365,0
1.136613,6.625793,0
1.13309,6.619668,0
1.129589,6.619576,0
1.126108,6.612925,0
1.122647,6.613034,0
1.119207,6.606355,0
1.115787,6.605353,0
1.112386,6.59902,0
1.109006,6.598005,0
1.105645,6.591294,0
1.102303,6.590518,0
1.098981,6.584362,0
1.095678,6.583545,0
1.092394,6.577198,0
1.089128,6.576697,0
1.085881,6.570366,0
1.082653,6.569827,0
1.079443,6.563628,0
1.076252,6.562913,0
1.073078,6.556785,0
1.069922,6.556923,0
1.066784,6.551372,0
1.063664,6.550724,0
1.060561,6.544872,0
1.057476,6.544048,0
1.054408,6.538985,0
1.051357,6.537036,0
1.048322,6.531383,0
1.045305,6.530364,0
1.042304,6.523808,0
1.03932,6.52279,0
1.036353,6.516246,0
1.033401,6.514832,0
1.030466,6.508769,0
1.027547,6.508089,0
1.024644,6.502894,0
1.021756,6.502372,0
1.018885,6.497972,0
1.016029,6.499009,0
1.013188,6.494975,0
1.010363,6.49762,0
1.007552,6.494381,0
1.004757,6.497087,0
1.001977,6.494289,0
0.999212,6.496564,0
0.996462,6.494322,0
0.993726,6.496371,0
0.991005,6.492529,0
0.988298,6.49386,0
0.985605,6.489017,0
0.982927,6.489611,0
0.980263,6.485565,0
0.977613,6.485478,0
0.974977,6.480308,0
0.972354,6.481198,0
0.969746,6.475543,0
0.967151,6.475698,0
0.964569,6.470932,0
0.962001,6.470921,0
0.959446,6.466105,0
0.956904,6.465939,0
0.954376,6.461186,0
0.95186,6.460578,0
0.949358,6.455957,0
0.946868,6.455317,0
0.944391,6.450401,0
0.941927,6.450087,0
0.939475,6.445275,0
0.937036,6.445795,0
0.934609,6.441064,0
0.932194,6.440564,0
0.929792,6.43575,0
0.927402,6.435356,0
0.925023,6.430477,0
0.922657,6.430015,0
0.920303,6.42533,0
0.91796,6.425573,0
0.915629,6.420443,0
0.91331,6.419905,0
0.911002,6.414847,0
0.908706,6.414633,0
0.906421,6.410261,0
0.904148,6.409811,0
0.901886,6.405134,0
0.899634,6.406118,0
0.897394,6.400147,0
0.895165,6.397779,0
0.892947,6.391954,0
0.89074,6.390619,0
0.888543,6.387161,0
0.886358,6.386775,0
0.884183,6.384707,0
0.882018,6.387497,0
0.879864,6.385665,0.001449
0.87772,6.388597,0.002595
0.875587,6.387287,0.003816
0.873464,6.389587,0.00527
0.871351,6.385606,0.008142
0.869248,6.382714,0.008473
0.867156,6.375012,0.005093
0.865073,6.375449,0.000746
0.863001,6.372952,0
0.860938,6.373919,0
0.858885,6.369224,0
0.856842,6.368836,0
0.854808,6.360519,0
0.852785,6.357655,0
0.85077,6.349638,0
0.848765,6.348983,0.001277
0.84677,6.345852,0.00861
0.844784,6.350976,0.013522
0.842808,6.350551,0.018277
0.84084,6.354934,0.020852
0.838882,6.356644,0.023742
0.836933,6.36009,0.025112
0.834993,6.362578,0.027512
0.833062,6.365822,0.028009
0.83114,6.367996,0.028805
0.829227,6.369884,0.028821
0.827323,6.371836,0.028581
0.825427,6.374869,0.028549
0.823541,6.375875,0.027548
0.821663,6.377472,0.026436
0.819793,6.378466,0.025465
0.817932,6.381588,0.024627
0.81608,6.381031,0.022504
0.814236,6.383521,0.021227
0.812401,6.38281,0.019124
0.810574,6.384686,0.017525
0.808755,6.38294,0.015368
0.806945,6.384521,0.013367
0.805142,6.381301,0.010702
0.803348,6.382449,0.008871
0.801562,6.380028,0.005905
0.799784,6.379635,0.003832
0.798014,6.376828,0.001367
0.796252,6.377127,0.000053
0.794498,6.37283,0
0.792752,6.371826,0
0.791013,6.367814,0
0.789283,6.3674,0
0.78756,6.36164,0
0.785845,6.360812,0
0.784137,6.35546,0
0.782437,6.353423,0
0.780744,6.347905,0
0.779059,6.346909,0
0.777382,6.342056,0
0.775711,6.340284,0
0.774049,6.335151,0
0.772393,6.333549,0
0.770745,6.328903,0
0.769104,6.327452,0
0.76747,6.322539,0
0.765843,6.321533,0
0.764223,6.316767,0
0.762611,6.316272,0
0.761005,6.310946,0
0.759406,6.311318,0.001337
0.757815,6.306948,0.001934
0.75623,6.306725,0.004101
0.754652,6.302434,0.00492
0.753081,6.303236,0.008725
0.751516,6.299624,0.009169
0.749959,6.299883,0.012826
0.748408,6.296141,0.013265
0.746863,6.297628,0.016558
0.745326,6.295826,0.0185
0.743795,6.297652,0.019425
0.74227,6.296589,0.02185
0.740752,6.301514,0.023697
0.73924,6.301666,0.022778
0.737735,6.306067,0.022821
0.736236,6.305839,0.018761
0.734744,6.311101,0.018524
