Energy (eV),e1,e2
3.560319,7.099516,8.675241
3.54411,7.224775,8.644218
3.528048,7.316457,8.650379
3.512131,7.41446,8.661208
3.496357,7.539348,8.589275
3.480724,7.659054,8.535603
3.46523,7.741371,8.515612
3.449874,7.857393,8.497816
3.434653,7.95648,8.452479
3.419566,8.070411,8.372065
3.404611,8.160583,8.291433
3.389786,8.276051,8.186547
3.375089,8.375417,8.117165
3.36052,8.485836,8.07353
3.346076,8.565623,7.996753
3.331756,8.66245,7.935008
3.317557,8.720813,7.834951
3.303479,8.829107,7.791518
3.289521,8.900097,7.68527
3.27568,8.955154,7.644548
3.261955,9.015549,7.523364
3.248344,9.135237,7.448834
3.234847,9.181761,7.389471
3.221461,9.285016,7.294613
3.208186,9.308171,7.245637
3.19502,9.366489,7.114698
3.181961,9.462805,7.062877
3.169009,9.466825,6.962938
3.156162,9.582882,6.88428
3.143419,9.620012,6.79161
3.130779,9.664304,6.765575
3.11824,9.730234,6.693535
3.1058,9.72116,6.550204
3.09346,9.775669,6.530424
3.081218,9.84605,6.413989
3.069072,9.881063,6.333311
3.057022,9.937681,6.249448
3.045066,9.951826,6.158999
3.033204,9.9811,6.113466
3.021433,10.02801,6.015296
3.009754,10.035725,5.950754
2.998165,10.088495,5.887152
2.986665,10.106832,5.794801
2.975252,10.12815,5.726954
2.963927,10.204145,5.664558
2.952688,10.201741,5.55441
2.941534,10.258701,5.483541
2.930464,10.350928,5.441629
2.919477,10.310631,5.330356
2.908572,10.287971,5.280444
2.897749,10.353642,5.190635
2.887006,10.367028,5.09814
2.876342,10.400264,5.031663
2.865757,10.47346,4.950784
2.85525,10.49264,4.844099
2.84482,10.491281,4.795175
2.834466,10.523021,4.743124
2.824187,10.555599,4.650379
2.813982,10.538472,4.560706
2.803851,10.562524,4.529937
2.793793,10.592728,4.45091
2.783807,10.597079,4.339434
2.773893,10.599212,4.276105
2.764048,10.648845,4.195723
2.754274,10.600605,4.113341
2.744569,10.598019,4.074383
2.734932,10.63899,4.008019
2.725362,10.661675,3.874617
2.71586,10.645182,3.826749
2.706423,10.643985,3.72912
2.697052,10.649036,3.661824
2.687747,10.66277,3.593488
2.678505,10.648517,3.519133
2.669326,10.666832,3.448974
2.660211,10.670317,3.35784
2.651158,10.631956,3.31336
2.642166,10.642481,3.199726
2.633235,10.630269,3.145906
2.624365,10.647034,3.076399
2.615554,10.624893,3.014785
2.606803,10.545,2.880327
2.598109,10.578372,2.844309
2.589475,10.560777,2.806969
2.580897,10.543482,2.693391
2.572376,10.53058,2.638179
2.563911,10.480772,2.558565
2.555503,10.490281,2.491324
2.547149,10.46665,2.43295
2.53885,10.420847,2.380445
2.530605,10.392981,2.287732
2.522414,10.323316,2.213442
2.514275,10.294068,2.154261
2.506189,10.275217,2.119563
2.498156,10.254307,2.095639
2.490174,10.188821,2.010936
2.482242,10.162506,1.964191
2.474361,10.10022,1.892442
2.466531,10.087915,1.872838
2.45875,10.005003,1.830626
2.451018,9.983725,1.780478
2.443335,9.946366,1.760293
2.4357,9.886032,1.695883
2.428112,9.855171,1.690758
2.420573,9.857085,1.640897
2.41308,9.79164,1.611772
2.405633,9.729668,1.587754
2.398232,9.683411,1.553578
2.390877,9.657527,1.52725
2.383568,9.615918,1.495907
2.376302,9.608519,1.491384
2.369082,9.560849,1.495134
2.361905,9.514783,1.450728
2.354772,9.480201,1.421807
2.347682,9.446887,1.41476
2.340634,9.415014,1.38056
2.333629,9.39847,1.382154
2.326667,9.348676,1.362452
2.319746,9.342252,1.339653
2.312865,9.310537,1.329368
2.306026,9.287817,1.331907
2.299228,9.238083,1.295996
2.292469,9.215553,1.307552
2.285751,9.220419,1.272908
2.279072,9.182593,1.280273
2.272432,9.149702,1.253298
2.265831,9.133324,1.247366
2.259268,9.094296,1.230834
2.252743,9.084887,1.222336
2.246256,9.062946,1.211836
2.239807,9.043917,1.20112
2.233395,9.018206,1.190022
2.227019,9.017895,1.187874
2.22068,8.999632,1.169525
2.214378,8.963458,1.146906
2.208111,8.9432,1.15409
2.20188,8.908978,1.132429
2.195684,8.931321,1.119132
2.189523,8.908951,1.106259
2.183396,8.889213,1.084574
2.177305,8.871279,1.073568
2.171247,8.851289,1.064819
2.165223,8.837523,1.036294
2.159232,8.810776,1.036351
2.153275,8.790846,1.012051
2.147351,8.779312,1.003777
2.14146,8.765407,0.999407
2.135601,8.744465,0.980355
2.129774,8.724915,0.973876
2.123979,8.687279,0.95552
2.118216,8.677851,0.951064
2.112484,8.667816,0.943745
2.106784,8.645279,0.932816
2.101114,8.621126,0.922175
2.095475,8.59668,0.908478
2.089866,8.590915,0.907067
2.084288,8.570581,0.888354
2.078739,8.539053,0.886105
2.07322,8.543258,0.87305
2.067731,8.5128,0.873693
2.062271,8.486799,0.873967
2.056839,8.461287,0.861777
2.051437,8.460057,0.851325
2.046063,8.442791,0.852012
2.040717,8.411956,0.849041
2.0354,8.400849,0.850566
2.03011,8.412064,0.846556
2.024848,8.381805,0.839621
2.019613,8.359781,0.829746
2.014406,8.341717,0.836763
2.009225,8.343556,0.825601
2.004072,8.334374,0.821497
1.998945,8.305202,0.822902
1.993844,8.311369,0.813039
1.98877,8.296021,0.813074
1.983721,8.277818,0.81527
1.978698,8.270514,0.812386
1.973701,8.241181,0.80232
1.96873,8.246847,0.808666
1.963783,8.226753,0.809483
1.958862,8.219443,0.798711
1.953965,8.195807,0.796828
1.949093,8.194151,0.794921
1.944246,8.179867,0.795208
1.939422,8.169884,0.79298
1.934623,8.173227,0.791717
1.929848,8.160719,0.782664
1.925097,8.152363,0.777086
1.920369,8.138934,0.7772
1.915664,8.121655,0.771526
1.910983,8.097748,0.773548
1.906325,8.101544,0.775098
1.901689,8.098847,0.771
1.897076,8.096605,0.772805
1.892486,8.08507,0.779466
1.887918,8.079268,0.783109
1.883373,8.074255,0.773962
1.87885,8.064116,0.76617
1.874348,8.038425,0.761026
1.869868,8.040029,0.761075
1.86541,8.038941,0.75597
1.860973,8.024865,0.756281
1.856558,8.004602,0.751297
1.852163,8.015592,0.745209
1.84779,8.002426,0.742706
1.843437,7.993505,0.73871
1.839105,7.992723,0.741062
1.834794,7.983296,0.73918
1.830503,7.981258,0.741208
1.826232,7.97276,0.733262
1.821982,7.97232,0.730296
1.817751,7.973447,0.73351
1.81354,7.968799,0.730295
1.809349,7.962329,0.731154
1.805178,7.948645,0.729446
1.801026,7.950758,0.724991
1.796893,7.942583,0.725894
1.792779,7.934507,0.719827
1.788684,7.948265,0.718835
1.784608,7.916058,0.717878
1.780551,7.931186,0.709733
1.776513,7.915496,0.711876
1.772493,7.90878,0.705979
1.768492,7.903696,0.710458
1.764508,7.900864,0.709812
1.760543,7.896495,0.700901
1.756596,7.898153,0.701842
1.752667,7.882113,0.699949
1.748755,7.870833,0.700216
1.744861,7.894493,0.697354
1.740985,7.876678,0.690159
1.737126,7.879589,0.697779
1.733284,7.874629,0.687032
1.72946,7.868997,0.686081
1.725653,7.867645,0.688259
1.721862,7.87364,0.685818
1.718089,7.867594,0.679969
1.714332,7.850112,0.67968
1.710592,7.845895,0.67458
1.706868,7.853433,0.672479
1.703161,7.845187,0.6656
1.699469,7.825955,0.660767
1.695795,7.837069,0.661284
1.692136,7.828616,0.666393
1.688493,7.832816,0.667242
1.684866,7.833588,0.661745
1.681255,7.814475,0.658141
1.67766,7.824128,0.657974
1.67408,7.8132,0.656233
1.670516,7.831411,0.653586
1.666966,7.822723,0.650736
1.663433,7.82856,0.649843
1.659914,7.820454,0.644981
1.656411,7.815624,0.639385
1.652922,7.819881,0.637936
1.649449,7.815334,0.63779
1.64599,7.807126,0.635616
1.642546,7.812612,0.630336
1.639116,7.813737,0.616186
1.635701,7.80612,0.61669
1.6323,7.806938,0.616645
1.628914,7.797446,0.609941
1.625542,7.805468,0.610451
1.622184,7.784292,0.606038
1.618841,7.788759,0.604256
1.615511,7.791916,0.605952
1.612195,7.790682,0.600904
1.608893,7.77865,0.603857
1.605604,7.787328,0.600296
1.60233,7.790019,0.601131
1.599069,7.788101,0.594489
1.595821,7.788682,0.591747
1.592587,7.786413,0.593376
1.589366,7.800578,0.582511
1.586158,7.785928,0.584338
1.582963,7.78974,0.576587
1.579782,7.795144,0.569082
1.576613,7.81605,0.566071
1.573457,7.797351,0.558082
1.570315,7.792975,0.551017
1.567184,7.788568,0.545402
1.564067,7.768968,0.541432
1.560962,7.802419,0.533852
1.55787,7.779345,0.526953
1.55479,7.772175,0.522397
1.551723,7.76942,0.516906
1.548668,7.775873,0.51524
1.545625,7.779474,0.515547
1.542594,7.772305,0.514654
1.539575,7.747912,0.515108
1.536569,7.755787,0.520142
1.533574,7.774154,0.509724
1.530591,7.761105,0.512314
1.52762,7.782423,0.505385
1.524661,7.77208,0.504585
1.521713,7.774102,0.496208
1.518777,7.790382,0.493829
1.515853,7.793757,0.487248
1.51294,7.769414,0.482512
1.510038,7.785339,0.473086
1.507148,7.810566,0.468856
1.504269,7.794596,0.457845
1.501401,7.794388,0.446233
1.498544,7.797373,0.438102
1.495698,7.804687,0.425175
1.492864,7.782842,0.406752
1.49004,7.777039,0.398023
1.487227,7.767105,0.392365
1.484425,7.761618,0.380985
1.481634,7.758614,0.393535
1.478853,7.753326,0.397906
1.476084,7.752638,0.405813
1.473324,7.749397,0.400809
1.470575,7.753639,0.405819
1.467837,7.763651,0.406507
1.465109,7.762732,0.406336
1.462391,7.76451,0.402049
1.459684,7.780675,0.397507
1.456987,7.790211,0.395865
1.4543,7.788823,0.390099
1.451623,7.790011,0.38652
1.448957,7.809443,0.375643
1.4463,7.816778,0.37246
1.443653,7.836613,0.361115
1.441016,7.838927,0.35255
1.438389,7.854752,0.340018
1.435772,7.854624,0.319405
1.433164,7.878041,0.313401
1.430566,7.891689,0.298102
1.427978,7.906144,0.281054
1.425399,7.925939,0.263079
1.42283,7.949788,0.248907
1.42027,7.960351,0.225912
1.41772,7.986941,0.219106
1.415179,7.639148,0.279593
1.412647,7.671021,0.282296
1.410125,7.69779,0.304059
1.407612,7.734622,0.302424
1.405108,7.777475,0.302317
1.402613,7.818596,0.285286
1.400127,7.850878,0.2406
1.39765,7.858381,0.20316
1.395182,7.853033,0.15539
1.392723,7.846151,0.120778
1.390273,7.836515,0.09975
1.387832,7.823861,0.077471
1.385399,7.808316,0.057585
1.382976,7.795741,0.042147
1.380561,7.785543,0.03314
1.378154,7.76736,0.023499
1.375756,7.753609,0.016253
1.373367,7.743809,0.010226
1.370986,7.731366,0.010717
1.368614,7.712562,0.008319
1.36625,7.699532,0.002219
1.363894,7.689575,0.001162
1.361547,7.669837,0.001067
1.359208,7.645459,0
1.356877,7.632916,0
1.354555,7.619982,0
1.35224,7.59877,0
1.349934,7.581592,0
1.347636,7.571963,0
1.345345,7.562987,0
1.343063,7.548074,0
1.340789,7.536746,0
1.338523,7.531704,0
1.336264,7.524792,0
1.334014,7.514988,0
1.331771,7.50679,0
1.329535,7.50528,0
1.327308,7.499289,0
1.325088,7.493251,0
1.322876,7.489068,0
1.320672,7.488073,0
1.318475,7.482231,0.005814
1.316285,7.471092,0.00739
1.314103,7.467059,0.008803
1.311928,7.459568,0.013235
1.309761,7.448452,0.014566
1.307601,7.438937,0.01173
1.305449,7.434186,0.010693
1.303304,7.425582,0.012865
1.301166,7.411374,0.010835
1.299035,7.403272,0.007602
1.296911,7.399102,0.00687
1.294795,7.390979,0.008885
1.292686,7.38021,0.00615
1.290583,7.375963,0.004733
1.288488,7.372381,0.002535
1.2864,7.365727,0.00607
1.284319,7.356448,0.004749
1.282244,7.353872,0.000977
1.280177,7.353193,0.000433
1.278116,7.34985,0.001551
1.276062,7.34264,0.001787
1.274016,7.340704,0.001066
1.271975,7.340917,0.001966
1.269942,7.339664,0.004204
1.267915,7.332153,0.006139
1.265895,7.332093,0.006208
1.263882,7.330519,0.008227
1.261875,7.329737,0.012177
1.259875,7.327951,0.017586
1.257881,7.323436,0.017957
1.255894,7.323929,0.022045
1.253913,7.321533,0.026973
1.251939,7.315809,0.031687
1.249971,7.308877,0.031981
1.248009,7.305345,0.032456
1.246054,7.303137,0.033144
1.244105,7.297371,0.035902
1.242163,7.291741,0.03516
1.240227,7.284385,0.034003
1.223788,7.255269,0
1.219735,7.247922,0
1.215708,7.235266,0
1.211706,7.229737,0
1.207729,7.218414,0
1.203776,7.21518,0
1.199848,7.206498,0
1.195944,7.204978,0
1.192064,7.197443,0
1.188208,7.196699,0
1.184376,7.191615,0
1.180567,7.192055,0
1.176781,7.186773,0
1.173018,7.186081,0
1.169278,7.17749,0
1.165561,7.174373,0
1.161866,7.164466,0
1.158193,7.159334,0
1.154542,7.148068,0
1.150914,7.143489,0.001305
1.147306,7.133423,0.001006
1.143721,7.129417,0.001076
1.140156,7.120047,0
1.136613,7.117189,0
1.13309,7.108914,0
1.129589,7.106632,0
1.126108,7.099904,0
1.122647,7.09888,0
1.119207,7.093763,0
1.115787,7.094321,0
1.112386,7.090059,0
1.109006,7.090693,0
1.105645,7.086679,0
1.102303,7.087004,0
1.098981,7.081744,0
1.095678,7.080766,0
1.092394,7.072854,0
1.089128,7.070609,0
1.085881,7.062231,0
1.082653,7.059135,0
1.079443,7.051146,0
1.076252,7.0487,0
1.073078,7.04051,0.00019
1.069922,7.037967,0
1.066784,7.030698,0
1.063664,7.028304,0
1.060561,7.021728,0
1.057476,7.019803,0
1.054408,7.014292,0
1.051357,7.013775,0
1.048322,7.008594,0
1.045305,7.007867,0
1.042304,7.003429,0
1.03932,7.004431,0
1.036353,7.001362,0
1.033401,7.002736,0
1.030466,6.998907,0
1.027547,6.999356,0
1.024644,6.995539,0
1.021756,6.995488,0
1.018885,6.98967,0
1.016029,6.988519,0
1.013188,6.981593,0
1.010363,6.980444,0
1.007552,6.973933,0
1.004757,6.973335,0
1.001977,6.967383,0
0.999212,6.965708,0
0.996462,6.959446,0
0.993726,6.958182,0
0.991005,6.951915,0
0.988298,6.95084,0
0.985605,6.944841,0
0.982927,6.943643,0
0.980263,6.938216,0
0.977613,6.937905,0
0.974977,6.932762,0
0.972354,6.933085,0
0.969746,6.928479,0
0.967151,6.928853,0
0.964569,6.924875,0
0.962001,6.926227,0
0.959446,6.924226,0
0.956904,6.926285,0
0.954376,6.924098,0
0.95186,6.923885,0
0.949358,6.918987,0
0.946868,6.919989,0
0.944391,6.915751,0
0.941927,6.914412,0
0.939475,6.907576,0
0.937036,6.906868,0
0.934609,6.901761,0
0.932194,6.902071,0
0.929792,6.898235,0
0.927402,6.89887,0
0.925023,6.894192,0
0.922657,6.893893,0.000334
0.920303,6.888828,0.001952
0.91796,6.888746,0.002484
0.915629,6.883128,0.003094
0.91331,6.88266,0.003641
0.911002,6.877028,0.004033
0.908706,6.876633,0.004145
0.906421,6.871836,0.003539
0.904148,6.871435,0.003311
0.901886,6.867565,0.002748
0.899634,6.868009,0.00233
0.897394,6.862951,0.001594
0.895165,6.862351,0.001243
0.892947,6.857218,0.000571
0.89074,6.857186,0.00011
0.888543,6.854605,0
0.886358,6.856882,0
0.884183,6.854721,0
0.882018,6.858322,0
0.879864,6.857883,0
0.87772,6.861822,0.00103
0.875587,6.859656,0.005383
0.873464,6.854105,0.006726
0.871351,6.846358,0
0.869248,6.847239,0
0.867156,6.843569,0
0.865073,6.840345,0
0.863001,6.834452,0
0.860938,6.835178,0
0.858885,6.83673,0.004075
0.856842,6.840409,0.007538
0.854808,6.840945,0.010855
0.852785,6.844114,0.012746
0.85077,6.843231,0.015483
0.848765,6.845643,0.016522
0.84677,6.844643,0.018373
0.844784,6.84655,0.019305
0.842808,6.844646,0.02073
0.84084,6.845869,0.021424
0.838882,6.843552,0.022444
0.836933,6.844426,0.022512
0.834993,6.841511,0.023184
0.833062,6.842654,0.023613
0.83114,6.839989,0.022886
0.829227,6.840656,0.02258
0.827323,6.837938,0.021304
0.825427,6.838267,0.021049
0.823541,6.835773,0.019281
0.821663,6.836688,0.018002
0.819793,6.833642,0.015688
0.817932,6.835135,0.013344
0.81608,6.832651,0.010325
0.814236,6.83368,0.007788
0.812401,6.831884,0.002662
0.810574,6.833276,0
0.808755,6.831327,0
0.806945,6.831686,0
0.805142,6.822856,0
0.803348,6.808417,0
0.801562,6.796667,0
0.799784,6.798447,0
0.798014,6.800001,0
0.796252,6.805015,0
0.794498,6.78684,0.004919
0.792752,6.786757,0
0.791013,6.790696,0
0.789283,6.796856,0
0.78756,6.79973,0
0.785845,6.80141,0
0.784137,6.793394,0
0.782437,6.787158,0
0.780744,6.779023,0
0.779059,6.778279,0
0.777382,6.774216,0
0.775711,6.773973,0
0.774049,6.771032,0
0.772393,6.771637,0
0.770745,6.768433,0
0.769104,6.768887,0
0.76747,6.766251,0
0.765843,6.766026,0
0.764223,6.762964,0
0.762611,6.763736,0
0.761005,6.759257,0
0.759406,6.760456,0
0.757815,6.7566,0
0.75623,6.756633,0
0.754652,6.753271,0.001162
0.753081,6.753413,0.002931
0.751516,6.750333,0.004635
0.749959,6.750064,0.005345
0.748408,6.746446,0.007078
0.746863,6.746785,0.008457
0.745326,6.743613,0.009931
0.743795,6.743432,0.01138
0.74227,6.741063,0.012829
0.740752,6.741716,0.015082
0.73924,6.739536,0.015894
0.737735,6.741128,0.017479
0.736236,6.739903,0.018694
0.734744,6.741603,0.021215
