Energy (eV),e1,e2
2.129774,8.224276,1.046875
2.123979,8.217782,1.039124
2.118216,8.19855,1.025998
2.112484,8.198455,1.029062
2.106784,8.171336,1.01635
2.101114,8.152516,1.008812
2.095475,8.151353,1.005171
2.089866,8.123303,0.998827
2.084288,8.124499,0.991961
2.078739,8.115974,0.986478
2.07322,8.108578,0.973213
2.067731,8.088461,0.9646
2.062271,8.076465,0.963449
2.056839,8.067217,0.962264
2.051437,8.046671,0.952043
2.046063,8.039397,0.946826
2.040717,8.02603,0.943756
2.0354,8.020459,0.937643
2.03011,8.005401,0.9404
2.024848,8.006916,0.932361
2.019613,7.980845,0.937186
2.014406,7.990177,0.931898
2.009225,7.960116,0.925318
2.004072,7.956629,0.921629
1.998945,7.953517,0.919926
1.993844,7.943848,0.920042
1.98877,7.929584,0.912771
1.983721,7.924017,0.909384
1.978698,7.905713,0.909812
1.973701,7.90682,0.909394
1.96873,7.896721,0.89895
1.963783,7.897647,0.901985
1.958862,7.884763,0.901862
1.953965,7.878954,0.899623
1.949093,7.877607,0.896293
1.944246,7.857378,0.902505
1.939422,7.854979,0.893272
1.934623,7.844073,0.893399
1.929848,7.844569,0.890405
1.925097,7.840916,0.889368
1.920369,7.827288,0.883786
1.915664,7.82592,0.885182
1.910983,7.824964,0.883423
1.906325,7.815506,0.879618
1.901689,7.818601,0.875727
1.897076,7.805686,0.873516
1.892486,7.811885,0.873274
1.887918,7.821807,0.865247
1.883373,7.803616,0.868614
1.87885,7.785267,0.863142
1.874348,7.791548,0.862521
1.869868,7.778659,0.86407
1.86541,7.780698,0.863994
1.860973,7.76388,0.860209
1.856558,7.773545,0.857556
1.852163,7.760255,0.851768
1.84779,7.759881,0.853638
1.843437,7.735999,0.86195
1.839105,7.736064,0.85161
1.834794,7.74951,0.85366
1.830503,7.744132,0.851057
1.826232,7.73743,0.849145
1.821982,7.726169,0.857216
1.817751,7.734736,0.843971
1.81354,7.738749,0.851058
1.809349,7.718818,0.839682
1.805178,7.72956,0.837524
1.801026,7.7239,0.83275
1.796893,7.723575,0.835875
1.792779,7.719591,0.836643
1.788684,7.721658,0.829355
1.784608,7.729642,0.8318
1.780551,7.71999,0.82744
1.776513,7.720354,0.829906
1.772493,7.704996,0.8258
1.768492,7.702247,0.81587
1.764508,7.71331,0.821539
1.760543,7.695971,0.815861
1.756596,7.695013,0.820485
1.752667,7.690903,0.812467
1.748755,7.688543,0.815073
1.744861,7.683333,0.806078
1.740985,7.686371,0.813931
1.737126,7.694163,0.806443
1.733284,7.682135,0.809368
1.72946,7.701501,0.811196
1.725653,7.691509,0.803229
1.721862,7.692539,0.800809
1.718089,7.686256,0.801372
1.714332,7.671111,0.800869
1.710592,7.682443,0.793743
1.706868,7.681373,0.795014
1.703161,7.695849,0.791518
1.699469,7.687077,0.788962
1.695795,7.6871,0.789934
1.692136,7.690949,0.784995
1.688493,7.697246,0.782922
1.684866,7.682097,0.78073
1.681255,7.68513,0.778298
1.67766,7.695574,0.775314
1.67408,7.69165,0.770687
1.670516,7.689891,0.771828
1.666966,7.699324,0.770849
1.663433,7.692226,0.760847
1.659914,7.707776,0.75774
1.656411,7.70363,0.761641
1.652922,7.689662,0.757974
1.649449,7.694016,0.750874
1.64599,7.696227,0.749634
1.642546,7.703278,0.745242
1.639116,7.696437,0.744499
1.635701,7.709254,0.738659
1.6323,7.704334,0.735087
1.628914,7.702885,0.735611
1.625542,7.701641,0.733106
1.622184,7.696738,0.729189
1.618841,7.711098,0.723805
1.615511,7.712175,0.714247
1.612195,7.704728,0.716297
1.608893,7.707923,0.716067
1.605604,7.714993,0.713994
1.60233,7.720288,0.714868
1.599069,7.718103,0.71179
1.595821,7.730096,0.706873
1.592587,7.721797,0.708149
1.589366,7.719378,0.696137
1.586158,7.723538,0.700828
1.582963,7.735469,0.698493
1.579782,7.745878,0.69026
1.576613,7.739534,0.685607
1.573457,7.751783,0.680549
1.570315,7.753718,0.680378
1.567184,7.755291,0.672233
1.564067,7.757666,0.669662
1.560962,7.761228,0.661502
1.55787,7.773222,0.65681
1.55479,7.768206,0.643823
1.551723,7.774024,0.638046
1.548668,7.777023,0.633775
1.545625,7.789147,0.625754
1.542594,7.809461,0.614991
1.539575,7.810524,0.602679
1.536569,7.799985,0.585699
1.533574,7.807859,0.578571
1.530591,7.806536,0.5708
1.52762,7.830354,0.552673
1.524661,7.829855,0.54014
1.521713,7.83354,0.529945
1.518777,7.845319,0.515761
1.515853,7.847435,0.496667
1.51294,7.842079,0.486685
1.510038,7.832108,0.470375
1.507148,7.831046,0.45674
1.504269,7.828563,0.435351
1.501401,7.827686,0.409016
1.498544,7.828484,0.399997
1.495698,7.824238,0.379008
1.492864,7.811054,0.343852
1.49004,7.814264,0.333725
1.487227,7.795172,0.290856
1.484425,7.79496,0.257168
1.481634,7.572379,0.401663
1.478853,7.596302,0.449205
1.476084,7.619538,0.494732
1.473324,7.66109,0.544006
1.470575,7.698531,0.572411
1.467837,7.79148,0.578425
1.465109,10.983408,0
1.462391,7.892402,0.140487
1.459684,7.88102,0.150031
1.456987,7.876666,0.164803
1.4543,7.849149,0.149468
1.451623,7.830381,0.141471
1.448957,7.819404,0.13883
1.4463,7.800921,0.125676
1.443653,7.787454,0.115215
1.441016,7.774076,0.105303
1.438389,7.756624,0.098113
1.435772,7.741771,0.086673
1.433164,7.729951,0.077716
1.430566,7.715264,0.070843
1.427978,7.701215,0.060985
1.425399,7.686365,0.054149
1.42283,7.675707,0.04731
1.42027,7.658391,0.041213
1.41772,7.646026,0.035264
1.415179,7.63448,0.029254
1.412647,7.622275,0.027653
1.410125,7.607614,0.021438
1.407612,7.597573,0.01651
1.405108,7.586656,0.015242
1.402613,7.571692,0.009501
1.400127,7.56215,0.005537
1.39765,7.553992,0.004004
1.395182,7.543132,0.000884
1.392723,7.528535,0
1.390273,7.523024,0
1.387832,7.511059,0
1.385399,7.495427,0
1.382976,7.488461,0
1.380561,7.479749,0
1.378154,7.465466,0
1.375756,7.454487,0
1.373367,7.449772,0
1.370986,7.441095,0
1.368614,7.427083,0
1.36625,7.417819,0
1.363894,7.413493,0
1.361547,7.403532,0
1.359208,7.393126,0
1.356877,7.385883,0
1.354555,7.383379,0
1.35224,7.374397,0
1.349934,7.364612,0
1.347636,7.36078,0
1.345345,7.356084,0
1.343063,7.34781,0
1.340789,7.338673,0
1.338523,7.335891,0
1.336264,7.333735,0
1.334014,7.32767,0
1.331771,7.320223,0
1.329535,7.318449,0
1.327308,7.312456,0
1.325088,7.306654,0.000773
1.322876,7.302372,0.002648
1.320672,7.300769,0.004984
1.318475,7.295849,0.010741
1.316285,7.284887,0.010801
1.314103,7.280352,0.013801
1.311928,7.276537,0.015317
1.309761,7.267393,0.015258
1.307601,7.260323,0.013283
1.305449,7.257944,0.013022
1.303304,7.253363,0.014534
1.301166,7.244444,0.014812
1.299035,7.237146,0.013224
1.296911,7.236669,0.011052
1.294795,7.227362,0.01391
1.292686,7.222425,0.012301
1.290583,7.218123,0.009279
1.288488,7.216681,0.00994
1.2864,7.210355,0.011456
1.284319,7.203405,0.010933
1.282244,7.199167,0.010607
1.280177,7.197822,0.009058
1.278116,7.192502,0.010454
1.276062,7.185765,0.010939
1.274016,7.181052,0.006223
1.271975,7.179978,0.005356
1.269942,7.178714,0.010882
1.267915,7.169946,0.009185
1.265895,7.166926,0.007304
1.263882,7.166383,0.008517
1.261875,7.163045,0.011632
1.259875,7.157781,0.009549
1.257881,7.155283,0.007413
1.255894,7.154404,0.009184
1.253913,7.151639,0.011419
1.251939,7.148851,0.01118
1.249971,7.142736,0.011098
1.248009,7.143749,0.009622
1.246054,7.142147,0.010261
1.244105,7.141563,0.011121
1.242163,7.13627,0.012728
1.240227,7.138504,0.011731
1.223788,7.111676,0
1.219735,7.109543,0
1.215708,7.100405,0
1.211706,7.097715,0
1.207729,7.088308,0
1.203776,7.086133,0
1.199848,7.076891,0
1.195944,7.075336,0
1.192064,7.066456,0
1.188208,7.063546,0
1.184376,7.054392,0
1.180567,7.051708,0
1.176781,7.041811,0
1.173018,7.039852,0
1.169278,7.030622,0.000059
1.165561,7.028749,0
1.161866,7.020303,0
1.158193,7.018076,0
1.154542,7.010242,0
1.150914,7.008187,0
1.147306,7.000494,0
1.143721,6.998937,0
1.140156,6.992445,0
1.136613,6.991331,0
1.13309,6.984962,0
1.129589,6.983641,0
1.126108,6.97703,0
1.122647,6.975948,0
1.119207,6.968896,0
1.115787,6.967625,0
1.112386,6.960852,0
1.109006,6.959442,0
1.105645,6.952486,0
1.102303,6.951746,0
1.098981,6.945827,0
1.095678,6.945601,0
1.092394,6.939763,0
1.089128,6.940122,0
1.085881,6.934397,0
1.082653,6.934482,0
1.079443,6.928305,0
1.076252,6.928111,0
1.073078,6.920333,0
1.069922,6.920414,0
1.066784,6.913259,0
1.063664,6.912874,0
1.060561,6.906376,0
1.057476,6.904943,0
1.054408,6.899139,0
1.051357,6.89764,0
1.048322,6.891591,0
1.045305,6.890751,0
1.042304,6.884703,0
1.03932,6.884159,0
1.036353,6.878567,0
1.033401,6.878367,0
1.030466,6.872355,0
1.027547,6.872799,0
1.024644,6.868007,0
1.021756,6.867365,0
1.018885,6.862112,0
1.016029,6.862005,0
1.013188,6.856717,0
1.010363,6.856151,0
1.007552,6.850721,0
1.004757,6.850559,0
1.001977,6.845949,0
0.999212,6.845932,0
0.996462,6.841107,0
0.993726,6.841461,0
0.991005,6.836883,0
0.988298,6.838229,0
0.985605,6.834838,0
0.982927,6.836933,0
0.980263,6.833893,0
0.977613,6.83495,0
0.974977,6.829506,0
0.972354,6.830363,0
0.969746,6.823617,0
0.967151,6.823593,0
0.964569,6.817694,0
0.962001,6.817342,0
0.959446,6.812057,0
0.956904,6.8118,0
0.954376,6.806108,0
0.95186,6.805851,0
0.949358,6.800372,0
0.946868,6.799687,0
0.944391,6.793887,0
0.941927,6.79357,0
0.939475,6.788508,0
0.937036,6.788125,0
0.934609,6.782524,0
0.932194,6.781796,0
0.929792,6.776855,0
0.927402,6.776372,0
0.925023,6.771116,0
0.922657,6.770926,0
0.920303,6.766077,0
0.91796,6.766363,0
0.915629,6.760994,0
0.91331,6.760743,0
0.911002,6.756012,0
0.908706,6.75576,0
0.906421,6.751183,0
0.904148,6.750828,0
0.901886,6.74637,0
0.899634,6.748257,0
0.897394,6.744539,0
0.895165,6.746232,0
0.892947,6.744409,0
0.89074,6.748913,0.001663
0.888543,6.750125,0.003635
0.886358,6.753651,0.005118
0.884183,6.750152,0.00801
0.882018,6.746635,0.008138
0.879864,6.738515,0.001262
0.87772,6.739912,0
0.875587,6.737076,0
0.873464,6.737535,0
0.871351,6.72813,0
0.869248,6.719368,0
0.867156,6.70759,0
0.865073,6.705457,0
0.863001,6.703986,0
0.860938,6.706077,0.006459
0.858885,6.706114,0.012635
0.856842,6.709661,0.016365
0.854808,6.708386,0.020259
0.852785,6.711216,0.023096
0.85077,6.712145,0.027056
0.848765,6.715664,0.028469
0.84677,6.71387,0.030945
0.844784,6.717675,0.032986
0.842808,6.716092,0.034317
0.84084,6.719567,0.036476
0.838882,6.717788,0.037265
0.836933,6.720998,0.038597
0.834993,6.721006,0.040957
0.833062,6.723166,0.041175
0.83114,6.72261,0.0415
0.829227,6.72374,0.040614
0.827323,6.723366,0.040579
0.825427,6.725819,0.040893
0.823541,6.725358,0.04006
0.821663,6.727423,0.03905
0.819793,6.725958,0.037184
0.817932,6.727981,0.035724
0.81608,6.726717,0.033335
0.814236,6.727832,0.031473
0.812401,6.726312,0.029156
0.810574,6.727649,0.027397
0.808755,6.72554,0.023352
0.806945,6.727089,0.020877
0.805142,6.724602,0.015698
0.803348,6.725619,0.014177
0.801562,6.722897,0.009422
0.799784,6.723831,0.007396
0.798014,6.720555,0.00165
0.796252,6.72148,0
0.794498,6.717376,0
0.792752,6.717406,0
0.791013,6.713867,0
0.789283,6.711532,0
0.78756,6.703133,0
0.785845,6.694167,0
0.784137,6.675111,0
0.782437,6.666187,0
0.780744,6.66201,0
0.779059,6.665665,0
0.777382,6.665375,0
0.775711,6.670051,0
0.774049,6.669763,0
0.772393,6.672569,0.00021
0.770745,6.668172,0.001155
0.769104,6.665103,0.001118
0.76747,6.660216,0.000491
0.765843,6.662129,0
0.764223,6.662713,0
0.762611,6.665251,0
0.761005,6.664726,0
0.759406,6.665049,0
0.757815,6.660472,0
0.75623,6.65411,0
0.754652,6.642626,0
0.753081,6.640172,0
0.751516,6.634917,0
0.749959,6.634718,0
0.748408,6.632164,0.002994
0.746863,6.633117,0.005563
0.745326,6.631543,0.009399
0.743795,6.633265,0.011113
0.74227,6.631689,0.014358
0.740752,6.633829,0.015621
0.73924,6.632941,0.018493
0.737735,6.635467,0.020569
0.736236,6.633658,0.023256
0.734744,6.63694,0.025217
