Energy (eV),Wavelength (nm),e1,e2,n,k
0.911002,1361.137939,1,0,1,0
0.908706,1364.577393,1,0,1,0
0.906421,1368.017212,1,0,1,0
0.904148,1371.457153,1,0,1,0
0.901886,1374.897217,1,0,1,0
0.899634,1378.337646,1,0,1,0
0.897394,1381.778198,1,0,1,0
0.895165,1385.218994,1,0,1,0
0.892947,1388.659912,1,0,1,0
0.89074,1392.101074,1,0,1,0
0.888543,1395.542236,1,0,1,0
0.886358,1398.983765,1,0,1,0
0.884183,1402.425293,1,0,1,0
0.882018,1405.867065,1,0,1,0
0.879864,1409.308838,1,0,1,0
0.87772,1412.750854,1,0,1,0
0.875587,1416.192871,1,0,1,0
0.873464,1419.63501,1,0,1,0
0.871351,1423.077393,1,0,1,0
0.869248,1426.519653,1,0,1,0
0.867156,1429.962036,1,0,1,0
0.865073,1433.404541,1,0,1,0
0.863001,1436.846924,1,0,1,0
0.860938,1440.289551,1,0,1,0
0.858885,1443.732178,1,0,1,0
0.856842,1447.174805,1,0,1,0
0.854808,1450.617432,1,0,1,0
0.852785,1454.060059,1,0,1,0
0.85077,1457.502686,1,0,1,0
0.848765,1460.945313,1,0,1,0
0.84677,1464.387939,1,0,1,0
0.844784,1467.830444,1,0,1,0
0.842808,1471.272949,1,0,1,0
0.84084,1474.715454,1,0,1,0
0.838882,1478.157837,1,0,1,0
0.836933,1481.60022,1,0,1,0
0.834993,1485.04248,1,0,1,0
0.833062,1488.484619,1,0,1,0
0.83114,1491.926636,1,0,1,0
0.829227,1495.368652,1,0,1,0
0.827323,1498.810547,1,0,1,0
0.825427,1502.252197,1,0,1,0
0.823541,1505.693848,1,0,1,0
0.821663,1509.135376,1,0,1,0
0.819793,1512.57666,1,0,1,0
0.817932,1516.017822,1,0,1,0
0.81608,1519.45874,1,0,1,0
0.814236,1522.899536,1,0,1,0
0.812401,1526.340088,1,0,1,0
0.810574,1529.780518,1,0,1,0
0.808755,1533.220703,1,0,1,0
0.806945,1536.660767,1,0,1,0
0.805142,1540.100464,1,0,1,0
0.803348,1543.539917,1,0,1,0
0.801562,1546.979248,1,0,1,0
0.799784,1550.418213,1,0,1,0
0.798014,1553.857056,1,0,1,0
0.796252,1557.295532,1,0,1,0
0.794498,1560.733643,1,0,1,0
0.792752,1564.171631,1,0,1,0
0.791013,1567.609131,1,0,1,0
0.789283,1571.046509,1,0,1,0
0.78756,1574.483521,1,0,1,0
0.785845,1577.920166,1,0,1,0
0.784137,1581.356445,1,0,1,0
0.782437,1584.792358,1,0,1,0
0.780744,1588.227905,1,0,1,0
0.779059,1591.663208,1,0,1,0
0.777382,1595.098022,1,0,1,0
