Energy (eV),e1,e2
2.214378,8.853603,0.899971
2.208111,8.8224,0.879954
2.20188,8.817286,0.868229
2.195684,8.777103,0.862491
2.189523,8.765522,0.850778
2.183396,8.753656,0.831626
2.177305,8.72736,0.83292
2.171247,8.706651,0.809405
2.165223,8.668492,0.803059
2.159232,8.656395,0.802745
2.153275,8.635249,0.799559
2.147351,8.617733,0.793709
2.14146,8.60252,0.783758
2.135601,8.58153,0.783988
2.129774,8.558911,0.77398
2.123979,8.558462,0.761621
2.118216,8.540616,0.749205
2.112484,8.535908,0.747251
2.106784,8.496223,0.737578
2.101114,8.483244,0.729061
2.095475,8.469563,0.715389
2.089866,8.434806,0.728119
2.084288,8.427182,0.730521
2.078739,8.411278,0.730783
2.07322,8.401739,0.729982
2.067731,8.383767,0.727555
2.062271,8.371106,0.724389
2.056839,8.366555,0.717574
2.051437,8.370685,0.710243
2.046063,8.349693,0.706259
2.040717,8.315489,0.703543
2.0354,8.304942,0.701105
2.03011,8.307753,0.687971
2.024848,8.279728,0.690252
2.019613,8.272371,0.681083
2.014406,8.253166,0.687367
2.009225,8.235514,0.688695
2.004072,8.234409,0.68726
1.998945,8.229146,0.692933
1.993844,8.232983,0.686057
1.98877,8.202967,0.689737
1.983721,8.196438,0.675731
1.978698,8.18895,0.684359
1.973701,8.183524,0.668216
1.96873,8.180486,0.670086
1.963783,8.175174,0.668387
1.958862,8.157072,0.653195
1.953965,8.147501,0.663701
1.949093,8.12947,0.66061
1.944246,8.119621,0.655582
1.939422,8.110621,0.656898
1.934623,8.111073,0.655509
1.929848,8.093147,0.660211
1.925097,8.085938,0.653039
1.920369,8.09141,0.655288
1.915664,8.069048,0.649632
1.910983,8.071596,0.646512
1.906325,8.050859,0.640324
1.901689,8.055562,0.639599
1.897076,8.05061,0.641153
1.892486,8.015516,0.654872
1.887918,8.016788,0.647954
1.883373,8.004781,0.637976
1.87885,8.008371,0.62876
1.874348,7.994924,0.63366
1.869868,7.99548,0.645698
1.86541,7.996933,0.637501
1.860973,7.990961,0.638272
1.856558,7.986991,0.636113
1.852163,7.984808,0.628596
1.84779,7.982032,0.631095
1.843437,7.973155,0.628747
1.839105,7.961617,0.621551
1.834794,7.970284,0.615557
1.830503,7.956267,0.610355
1.826232,7.94615,0.608445
1.821982,7.926083,0.599136
1.817751,7.920694,0.587627
1.81354,7.926861,0.59699
1.809349,7.903458,0.602661
1.805178,7.880405,0.604586
1.801026,7.88285,0.600698
1.796893,7.880112,0.598811
1.792779,7.872284,0.612674
1.788684,7.883565,0.612396
1.784608,7.866369,0.624239
1.780551,7.870475,0.619896
1.776513,7.869871,0.618559
1.772493,7.877958,0.617355
1.768492,7.867225,0.617697
1.764508,7.877648,0.61743
1.760543,7.873036,0.611655
1.756596,7.872914,0.602596
1.752667,7.883584,0.596119
1.748755,7.883175,0.585509
1.744861,7.873399,0.570698
1.740985,7.877454,0.556232
1.737126,7.867705,0.545009
1.733284,7.848929,0.532463
1.72946,7.837525,0.52294
1.725653,7.807627,0.532591
1.721862,7.804708,0.535493
1.718089,7.78402,0.550286
1.714332,7.77659,0.562224
1.710592,7.774898,0.57032
1.706868,7.775099,0.576722
1.703161,7.783027,0.584282
1.699469,7.768407,0.591281
1.695795,7.787721,0.594378
1.692136,7.787043,0.600309
1.688493,7.793173,0.598977
1.684866,7.784618,0.593789
1.681255,7.796234,0.596597
1.67766,7.798149,0.591527
1.67408,7.806203,0.592235
1.670516,7.82434,0.583538
1.666966,7.830051,0.577386
1.663433,7.82642,0.575176
1.659914,7.827714,0.562588
1.656411,7.830376,0.552011
1.652922,7.837532,0.537855
1.649449,7.850445,0.519257
1.64599,7.832806,0.491229
1.642546,7.840757,0.4787
1.639116,7.831069,0.416344
1.635701,7.704364,0.443849
1.6323,7.704162,0.470294
1.628914,7.69672,0.490749
1.625542,7.685018,0.5126
1.622184,7.694929,0.52507
1.618841,7.689958,0.53555
1.615511,7.699668,0.547388
1.612195,7.697905,0.552709
1.608893,7.708438,0.554819
1.605604,7.706914,0.567663
1.60233,7.718749,0.563185
1.599069,7.727941,0.562305
1.595821,7.739209,0.569872
1.592587,7.74044,0.570445
1.589366,7.747213,0.564468
1.586158,7.763913,0.565752
1.582963,7.765153,0.566892
1.579782,7.775985,0.566385
1.576613,7.784241,0.558907
1.573457,7.792181,0.550435
1.570315,7.786806,0.543076
1.567184,7.808861,0.538908
1.564067,7.809959,0.525509
1.560962,7.828823,0.521124
1.55787,7.836222,0.498788
1.55479,7.836416,0.479107
1.551723,7.854623,0.454804
1.548668,7.871511,0.430606
1.545625,7.891671,0.406241
1.542594,7.642885,0.366863
1.539575,7.652693,0.381645
1.536569,7.6632,0.405381
1.533574,7.651222,0.439466
1.530591,7.663239,0.44287
1.52762,7.671679,0.459337
1.524661,7.675917,0.470161
1.521713,7.681373,0.481168
1.518777,7.67927,0.485193
1.515853,7.677861,0.495227
1.51294,7.700325,0.499158
1.510038,7.703941,0.50154
1.507148,7.721204,0.49999
1.504269,7.72248,0.506944
1.501401,7.73158,0.507542
1.498544,7.741596,0.511329
1.495698,7.770611,0.504153
1.492864,7.770394,0.502926
1.49004,7.783753,0.506925
1.487227,7.787374,0.503611
1.484425,7.81348,0.496966
1.481634,7.814152,0.493761
1.478853,7.836806,0.498248
1.476084,7.835971,0.486103
1.473324,7.850157,0.4846
1.470575,7.855102,0.471468
1.467837,7.883316,0.471106
1.465109,7.900201,0.462384
1.462391,7.904907,0.453093
1.459684,7.932137,0.440865
1.456987,7.955696,0.428561
1.4543,7.972074,0.415394
1.451623,7.993714,0.405809
1.448957,8.017489,0.385601
1.4463,8.041199,0.37233
1.443653,7.670204,0.314406
1.441016,7.693336,0.315991
1.438389,7.702747,0.328022
1.435772,7.72877,0.331916
1.433164,7.753622,0.323431
1.430566,7.773425,0.324413
1.427978,7.791868,0.318753
1.425399,7.807259,0.326904
1.42283,7.832151,0.312123
1.42027,7.844091,0.313167
1.41772,7.864581,0.298636
1.415179,7.886292,0.272744
1.412647,7.899277,0.252429
1.410125,7.916046,0.224461
1.407612,7.92137,0.205729
1.405108,7.923553,0.180533
1.402613,7.920344,0.154339
1.400127,7.915829,0.130438
1.39765,7.912486,0.108648
1.395182,7.897574,0.087593
1.392723,7.883174,0.070087
1.390273,7.871799,0.05716
1.387832,7.855939,0.046988
1.385399,7.83566,0.036263
1.382976,7.82124,0.02945
1.380561,7.806365,0.023948
1.378154,7.783305,0.022043
1.375756,7.763488,0.01242
1.373367,7.747831,0.009379
1.370986,7.72929,0.005529
1.368614,7.700924,0
1.36625,7.682122,0
1.363894,7.665625,0
1.361547,7.646307,0
1.359208,7.625378,0
1.356877,7.614225,0
1.354555,7.603641,0
1.35224,7.587808,0
1.349934,7.575208,0
1.347636,7.568644,0
1.345345,7.562041,0
1.343063,7.551251,0
1.340789,7.543821,0
1.338523,7.538449,0
1.336264,7.534991,0
1.334014,7.527324,0
1.331771,7.521298,0
1.329535,7.521414,0
1.327308,7.518925,0
1.325088,7.512707,0
1.322876,7.509212,0
1.320672,7.510247,0
1.318475,7.506493,0
1.316285,7.49752,0.002271
1.314103,7.495468,0.005326
1.311928,7.492215,0.008078
1.309761,7.484669,0.01293
1.307601,7.478321,0.011799
1.305449,7.475071,0.01396
1.303304,7.470472,0.016206
1.301166,7.459383,0.015824
1.299035,7.453639,0.013499
1.296911,7.450855,0.013366
1.294795,7.441626,0.015477
1.292686,7.432158,0.014105
1.290583,7.427392,0.013095
1.288488,7.423538,0.014136
1.2864,7.413759,0.016466
1.284319,7.404063,0.016561
1.282244,7.398015,0.013743
1.280177,7.395763,0.014121
1.278116,7.387839,0.016171
1.276062,7.378984,0.016477
1.274016,7.374081,0.012457
1.271975,7.373495,0.012935
1.269942,7.367981,0.015784
1.267915,7.359717,0.014483
1.265895,7.356226,0.012554
1.263882,7.355267,0.014068
1.261875,7.353355,0.013713
1.259875,7.34638,0.013394
1.257881,7.343664,0.011522
1.255894,7.342322,0.01347
1.253913,7.34249,0.014165
1.251939,7.339789,0.012742
1.249971,7.335024,0.012462
1.248009,7.335281,0.011705
1.246054,7.337079,0.013452
1.244105,7.334011,0.015886
1.242163,7.333622,0.016456
1.240227,7.334957,0.017716
1.223788,7.324958,0.001847
1.219735,7.325569,0.002631
1.215708,7.318337,0.003996
1.211706,7.315786,0.00291
1.207729,7.305482,0.001619
1.203776,7.301374,0.001772
1.199848,7.287607,0.003431
1.195944,7.282137,0.00588
1.192064,7.2679,0.008008
1.188208,7.261982,0.009543
1.184376,7.248862,0.010286
1.180567,7.244223,0.010082
1.176781,7.233301,0.008743
1.173018,7.229991,0.007583
1.169278,7.220303,0.00538
1.165561,7.218632,0.003615
1.161866,7.211362,0.001055
1.158193,7.210052,0
1.154542,7.203785,0
1.150914,7.203375,0
1.147306,7.198529,0
1.143721,7.199529,0
1.140156,7.196054,0
1.136613,7.198186,0
1.13309,7.195386,0.001392
1.129589,7.197547,0.00241
1.126108,7.193396,0.003203
1.122647,7.194373,0.00211
1.119207,7.188965,0.000134
1.115787,7.18871,0
1.112386,7.181003,0
1.109006,7.1786,0
1.105645,7.169364,0
1.102303,7.165897,0
1.098981,7.156797,0.001905
1.095678,7.154329,0.004244
1.092394,7.144793,0.006389
1.089128,7.142915,0.007773
1.085881,7.133967,0.008634
1.082653,7.131141,0.008745
1.079443,7.122762,0.008337
1.076252,7.121066,0.007705
1.073078,7.11331,0.006347
1.069922,7.111273,0.004503
1.066784,7.104362,0.002938
1.063664,7.10326,0.001306
1.060561,7.097282,0
1.057476,7.096524,0
1.054408,7.092068,0
1.051357,7.092047,0
1.048322,7.087587,0
1.045305,7.08825,0
1.042304,7.084862,0
1.03932,7.086621,0
1.036353,7.084332,0
1.033401,7.086768,0
1.030466,7.084871,0
1.027547,7.086385,0
1.024644,7.082345,0
1.021756,7.082144,0
1.018885,7.076915,0
1.016029,7.077719,0
1.013188,7.070467,0
1.010363,7.068572,0
1.007552,7.061194,0
1.004757,7.060086,0
1.001977,7.053791,0
0.999212,7.053483,0
0.996462,7.047488,0
0.993726,7.047434,0
0.991005,7.041761,0
0.988298,7.041496,0
0.985605,7.035501,0.001216
0.982927,7.034561,0.002394
0.980263,7.028803,0.003054
0.977613,7.027334,0.003093
0.974977,7.021064,0.002738
0.972354,7.020422,0.002338
0.969746,7.014165,0.00137
0.967151,7.013256,0.001099
0.964569,7.006763,0.000056
0.962001,7.006611,0
0.959446,7.001172,0
0.956904,7.00109,0
0.954376,6.996238,0
0.95186,6.996955,0
0.949358,6.992301,0
0.946868,6.99225,0
0.944391,6.989102,0
0.941927,6.989621,0
0.939475,6.986942,0
0.937036,6.989376,0
0.934609,6.987544,0
0.932194,6.990911,0
0.929792,6.990396,0
0.927402,6.993104,0
0.925023,6.988706,0
0.922657,6.98628,0
0.920303,6.978309,0
0.91796,6.978758,0
0.915629,6.972745,0
0.91331,6.972304,0
0.911002,6.963602,0
0.908706,6.961608,0
0.906421,6.955762,0
0.904148,6.957125,0
0.901886,6.954979,0
0.899634,6.957463,0
0.897394,6.955095,0
0.895165,6.957147,0.000429
0.892947,6.953561,0.003558
0.89074,6.956021,0.005408
0.888543,6.951925,0.007571
0.886358,6.953655,0.009177
0.884183,6.9496,0.01148
0.882018,6.950892,0.012152
0.879864,6.946621,0.014272
0.87772,6.947287,0.015276
0.875587,6.942819,0.016381
0.873464,6.943655,0.018058
0.871351,6.939728,0.019211
0.869248,6.938936,0.019607
0.867156,6.935418,0.020737
0.865073,6.935329,0.021212
0.863001,6.931821,0.021897
0.860938,6.931849,0.022373
0.858885,6.928549,0.022757
0.856842,6.929574,0.022634
0.854808,6.92616,0.022925
0.852785,6.92793,0.022412
0.85077,6.92479,0.022309
0.848765,6.926588,0.021971
0.84677,6.924707,0.020867
0.844784,6.927635,0.020723
0.842808,6.926399,0.018878
0.84084,6.929648,0.016969
0.838882,6.92959,0.014099
0.836933,6.93392,0.010479
0.834993,6.934322,0.005519
0.833062,6.937239,0
0.83114,6.934023,0
0.829227,6.932901,0
0.827323,6.925902,0
0.825427,6.924862,0
0.823541,6.923116,0
0.821663,6.925913,0
0.819793,6.911395,0.014164
0.817932,6.891119,0.004885
0.81608,6.889957,0
0.814236,6.896236,0
0.812401,6.8992,0
0.810574,6.904758,0
0.808755,6.90725,0
0.806945,6.909798,0
0.805142,6.910244,0
0.803348,6.910258,0
0.801562,6.907819,0
0.799784,6.906062,0
0.798014,6.902446,0
0.796252,6.902065,0
0.794498,6.89628,0
0.792752,6.895816,0
0.791013,6.891748,0
0.789283,6.890996,0
0.78756,6.885802,0
0.785845,6.885533,0
0.784137,6.881733,0
0.782437,6.88051,0
0.780744,6.875779,0
0.779059,6.875913,0
0.777382,6.87137,0
0.775711,6.870618,0
0.774049,6.865947,0
0.772393,6.864978,0
0.770745,6.860898,0
0.769104,6.860388,0
0.76747,6.85503,0
0.765843,6.85585,0
0.764223,6.85112,0
0.762611,6.850728,0
0.761005,6.845168,0
0.759406,6.845456,0
0.757815,6.841305,0
0.75623,6.841208,0.001787
0.754652,6.836648,0.003888
0.753081,6.837839,0.006643
0.751516,6.833831,0.008179
0.749959,6.833761,0.01011
0.748408,6.829669,0.011935
0.746863,6.830487,0.014732
0.745326,6.827901,0.016345
0.743795,6.828742,0.01852
0.74227,6.826972,0.020249
0.740752,6.829097,0.023085
0.73924,6.828344,0.024545
0.737735,6.831995,0.026473
0.736236,6.832881,0.027669
0.734744,6.837154,0.030311
