Energy (eV),e1,e2
2.354772,7.410862,1.134408
2.347682,7.391552,1.13755
2.340634,7.382751,1.139349
2.333629,7.382997,1.120366
2.326667,7.393881,1.121599
2.319746,7.380592,1.113396
2.312865,7.375126,1.099546
2.306026,7.370673,1.10697
2.299228,7.357616,1.106671
2.292469,7.339958,1.098332
2.285751,7.34787,1.085875
2.279072,7.350681,1.090592
2.272432,7.349907,1.08001
2.265831,7.343022,1.080436
2.259268,7.355586,1.082105
2.252743,7.340662,1.062477
2.246256,7.337205,1.06783
2.239807,7.334022,1.055964
2.233395,7.335284,1.057234
2.227019,7.34027,1.054886
2.22068,7.344961,1.043612
2.214378,7.342784,1.03313
2.208111,7.348063,1.026918
2.20188,7.344037,1.016588
2.195684,7.352448,1.014723
2.189523,7.345599,1.00098
2.183396,7.353906,0.981435
2.177305,7.353614,0.976086
2.171247,7.343172,0.946549
2.165223,7.334379,0.93906
2.159232,7.338642,0.920987
2.153275,7.332536,0.910861
2.147351,7.320324,0.8998
2.14146,7.310537,0.88471
2.135601,7.309615,0.864266
2.129774,7.289837,0.858397
2.123979,7.285943,0.848478
2.118216,7.26509,0.83772
2.112484,7.264922,0.835633
2.106784,7.253009,0.828084
2.101114,7.248165,0.821758
2.095475,7.228791,0.817034
2.089866,7.220682,0.809142
2.084288,7.219711,0.800521
2.078739,7.219532,0.794789
2.07322,7.206918,0.783936
2.067731,7.200652,0.781408
2.062271,7.183277,0.772855
2.056839,7.171363,0.772351
2.051437,7.17372,0.762362
2.046063,7.170196,0.756923
2.040717,7.163959,0.752648
2.0354,7.147025,0.752155
2.03011,7.144116,0.746672
2.024848,7.132198,0.739033
2.019613,7.116102,0.74001
2.014406,7.116868,0.738053
2.009225,7.104488,0.733865
2.004072,7.104238,0.735408
1.998945,7.090006,0.732284
1.993844,7.094563,0.736081
1.98877,7.086187,0.729674
1.983721,7.077796,0.729378
1.978698,7.079283,0.734622
1.973701,7.070976,0.733853
1.96873,7.059326,0.732382
1.963783,7.061208,0.733054
1.958862,7.063359,0.731426
1.953965,7.056455,0.734101
1.949093,7.054304,0.733239
1.944246,7.050793,0.730834
1.939422,7.04661,0.729971
1.934623,7.056234,0.727971
1.929848,7.046802,0.729348
1.925097,7.045636,0.725585
1.920369,7.052827,0.723733
1.915664,7.047488,0.723608
1.910983,7.053292,0.723884
1.906325,7.043697,0.714901
1.901689,7.04026,0.70616
1.897076,7.046918,0.708641
1.892486,7.039418,0.709828
1.887918,7.041026,0.707169
1.883373,7.042973,0.69565
1.87885,7.049881,0.685481
1.874348,7.047965,0.685797
1.869868,7.043734,0.680439
1.86541,7.03548,0.670105
1.860973,7.036439,0.668986
1.856558,7.020283,0.66275
1.852163,7.022326,0.662325
1.84779,7.01235,0.651214
1.843437,7.006022,0.654368
1.839105,7.009395,0.648351
1.834794,6.99369,0.645396
1.830503,6.993738,0.650484
1.826232,6.979308,0.654498
1.821982,6.981153,0.655022
1.817751,6.979189,0.662091
1.81354,6.983368,0.662902
1.809349,6.986261,0.665358
1.805178,6.97807,0.676847
1.801026,6.979894,0.676114
1.796893,6.984531,0.685405
1.792779,6.987386,0.683383
1.788684,6.993939,0.681268
1.784608,7.012604,0.686569
1.780551,7.008565,0.684267
1.776513,7.013692,0.685177
1.772493,7.019998,0.684308
1.768492,7.023808,0.685627
1.764508,7.030943,0.678091
1.760543,7.026075,0.673775
1.756596,7.043178,0.671099
1.752667,7.055882,0.668742
1.748755,7.0604,0.664599
1.744861,7.068205,0.658866
1.740985,7.068582,0.6519
1.737126,7.081018,0.649458
1.733284,7.084824,0.639775
1.72946,7.098302,0.633403
1.725653,7.102858,0.623642
1.721862,7.116034,0.616065
1.718089,7.114992,0.605448
1.714332,7.117959,0.590977
1.710592,7.131104,0.583557
1.706868,7.134315,0.567206
1.703161,7.140478,0.559318
1.699469,7.143635,0.543755
1.695795,7.156877,0.527162
1.692136,7.161973,0.508689
1.688493,7.173108,0.493803
1.684866,7.175383,0.475125
1.681255,7.181556,0.444693
1.67766,7.191455,0.429346
1.67408,7.194238,0.387857
1.670516,7.208179,0.362544
1.666966,7.225941,0.330006
1.663433,6.810336,0.328683
1.659914,6.829826,0.367409
1.656411,6.828344,0.408646
1.652922,6.831398,0.446396
1.649449,6.838938,0.479749
1.64599,6.854635,0.501759
1.642546,6.862969,0.534013
1.639116,6.883318,0.567707
1.635701,6.894876,0.607458
1.6323,6.916891,0.640196
1.628914,6.968279,0.672593
1.625542,7.005827,0.713699
1.622184,7.06337,0.756772
1.618841,7.137987,0.782012
1.615511,7.244476,0.801368
1.612195,7.361887,0.809487
1.608893,7.507602,0.797159
1.605604,7.694199,0.762924
1.60233,7.468481,0.139532
1.599069,7.42211,0.120421
1.595821,7.381732,0.10163
1.592587,7.345641,0.076651
1.589366,7.315445,0.054346
1.586158,7.285809,0.033738
1.582963,7.257113,0.015033
1.579782,7.228363,0
1.576613,7.201109,0
1.573457,7.175008,0
1.570315,7.148648,0
1.567184,7.120351,0
1.564067,7.094508,0
1.560962,7.070819,0
1.55787,7.045547,0
1.55479,7.020012,0
1.551723,6.997958,0
1.548668,6.974349,0
1.545625,6.953566,0
1.542594,6.933993,0
1.539575,6.916461,0
1.536569,6.897458,0
1.533574,6.883131,0
1.530591,6.870064,0
1.52762,6.855249,0
1.524661,6.844258,0
1.521713,6.832139,0
1.518777,6.821083,0
1.515853,6.811618,0
1.51294,6.801381,0
1.510038,6.792585,0
1.507148,6.781141,0
1.504269,6.776032,0
1.501401,6.763413,0
1.498544,6.754929,0
1.495698,6.748567,0
1.492864,6.738391,0
1.49004,6.729512,0
1.487227,6.722237,0
1.484425,6.71338,0
1.481634,6.703719,0
1.478853,6.69787,0
1.476084,6.690444,0
1.473324,6.680892,0
1.470575,6.674201,0
1.467837,6.668533,0
1.465109,6.659196,0
1.462391,6.651857,0
1.459684,6.647357,0
1.456987,6.641657,0
1.4543,6.633983,0
1.451623,6.62859,0
1.448957,6.623409,0
1.4463,6.617391,0
1.443653,6.610185,0
1.441016,6.607946,0
1.438389,6.602793,0
1.435772,6.598008,0
1.433164,6.592799,0.000245
1.430566,6.589573,0.003478
1.427978,6.583926,0.005717
1.425399,6.581998,0.008876
1.42283,6.579639,0.011693
1.42027,6.574701,0.014737
1.41772,6.571288,0.016367
1.415179,6.569495,0.017959
1.412647,6.56577,0.021443
1.410125,6.561891,0.024197
1.407612,6.559896,0.024032
1.405108,6.557749,0.02697
1.402613,6.553165,0.029875
1.400127,6.551176,0.031045
1.39765,6.549501,0.031024
1.395182,6.545516,0.033316
1.392723,6.541532,0.035698
1.390273,6.540248,0.036243
1.387832,6.537106,0.037484
1.385399,6.531328,0.038208
1.382976,6.529924,0.036216
1.380561,6.528456,0.03758
1.378154,6.521049,0.03919
1.375756,6.516549,0.037421
1.373367,6.514848,0.038697
1.370986,6.511899,0.039589
1.368614,6.50318,0.038875
1.36625,6.500785,0.037963
1.363894,6.498447,0.037393
1.361547,6.494514,0.03914
1.359208,6.490038,0.038915
1.356877,6.487151,0.036751
1.354555,6.483537,0.035887
1.35224,6.478893,0.036572
1.349934,6.473345,0.035597
1.347636,6.471933,0.033303
1.345345,6.470462,0.034119
1.343063,6.466127,0.036998
1.340789,6.461615,0.033565
1.338523,6.461706,0.03487
1.336264,6.459599,0.033674
1.334014,6.454165,0.029144
1.331771,6.452299,0.032815
1.329535,6.452789,0.030681
1.327308,6.450575,0.031891
1.325088,6.447706,0.03023
1.322876,6.445111,0.030892
1.320672,6.445295,0.032661
1.318475,6.441589,0.032881
1.316285,6.437564,0.031934
1.314103,6.434771,0.031569
1.311928,6.433524,0.031351
1.309761,6.429422,0.03077
1.307601,6.426618,0.030833
1.305449,6.425506,0.029816
1.303304,6.423339,0.031363
1.301166,6.420709,0.03026
1.299035,6.418366,0.028783
1.296911,6.420702,0.028756
1.294795,6.418273,0.030723
1.292686,6.413514,0.030342
1.290583,6.410954,0.029899
1.288488,6.413566,0.029987
1.2864,6.412468,0.031294
1.284319,6.407595,0.032231
1.282244,6.408473,0.031146
1.280177,6.406736,0.031736
1.278116,6.405974,0.032767
1.276062,6.402258,0.033321
1.274016,6.402208,0.033227
1.271975,6.402067,0.033693
1.269942,6.4011,0.035496
1.267915,6.397241,0.03703
1.265895,6.392854,0.034744
1.263882,6.39482,0.036433
1.261875,6.394391,0.038822
1.259875,6.38923,0.038166
1.257881,6.386958,0.037849
1.255894,6.386663,0.038536
1.253913,6.386196,0.040899
1.251939,6.381328,0.04062
1.249971,6.37838,0.040047
1.248009,6.37738,0.040226
1.246054,6.37625,0.038593
1.244105,6.375188,0.039953
1.242163,6.373123,0.03889
1.240227,6.37035,0.039585
1.223788,6.354322,0.012026
1.219735,6.353642,0.01202
1.215708,6.345169,0.012002
1.211706,6.345891,0.013184
1.207729,6.336493,0.012447
1.203776,6.336064,0.013035
1.199848,6.328293,0.013068
1.195944,6.327576,0.012841
1.192064,6.320137,0.012245
1.188208,6.319526,0.012674
1.184376,6.31225,0.011186
1.180567,6.311859,0.011149
1.176781,6.30529,0.009245
1.173018,6.305106,0.009431
1.169278,6.298592,0.008383
1.165561,6.298642,0.007079
1.161866,6.292898,0.005991
1.158193,6.292461,0.005927
1.154542,6.286905,0.004168
1.150914,6.286194,0.004564
1.147306,6.280586,0.00276
1.143721,6.280678,0.002381
1.140156,6.27504,0.00143
1.136613,6.275167,0.00084
1.13309,6.269893,0
1.129589,6.269508,0
1.126108,6.264121,0
1.122647,6.264256,0
1.119207,6.258849,0
1.115787,6.258897,0
1.112386,6.253734,0
1.109006,6.252921,0
1.105645,6.247323,0
1.102303,6.247499,0
1.098981,6.241927,0
1.095678,6.241584,0
1.092394,6.235546,0
1.089128,6.235437,0
1.085881,6.229495,0
1.082653,6.229516,0
1.079443,6.223836,0
1.076252,6.224418,0
1.073078,6.219226,0
1.069922,6.220703,0
1.066784,6.216291,0
1.063664,6.218257,0
1.060561,6.214258,0
1.057476,6.216099,0
1.054408,6.212441,0
1.051357,6.213612,0
1.048322,6.210224,0
1.045305,6.211533,0
1.042304,6.206811,0
1.03932,6.208037,0
1.036353,6.203438,0
1.033401,6.20412,0
1.030466,6.199148,0
1.027547,6.200449,0
1.024644,6.195704,0
1.021756,6.19567,0
1.018885,6.190797,0
1.016029,6.191584,0
1.013188,6.186279,0
1.010363,6.186694,0
1.007552,6.181809,0
1.004757,6.182277,0
1.001977,6.177523,0
0.999212,6.177583,0
0.996462,6.173083,0
0.993726,6.173844,0
0.991005,6.168973,0
0.988298,6.169605,0
0.985605,6.164735,0
0.982927,6.164937,0
0.980263,6.160563,0
0.977613,6.160885,0
0.974977,6.155903,0
0.972354,6.156364,0
0.969746,6.150855,0
0.967151,6.151763,0
0.964569,6.146358,0
0.962001,6.14644,0
0.959446,6.14165,0
0.956904,6.141088,0
0.954376,6.135993,0
0.95186,6.135409,0
0.949358,6.130451,0
0.946868,6.12983,0
0.944391,6.124682,0
0.941927,6.124669,0
0.939475,6.121243,0
0.937036,6.122764,0
0.934609,6.120824,0
0.932194,6.122403,0
0.929792,6.120842,0
0.927402,6.122907,0
0.925023,6.120784,0
0.922657,6.122141,0
0.920303,6.118186,0
0.91796,6.118971,0
0.915629,6.114617,0
0.91331,6.116198,0
0.911002,6.113513,0
0.908706,6.115756,0
0.906421,6.112868,0
0.904148,6.114325,0
0.901886,6.110164,0
0.899634,6.109549,0
0.897394,6.101953,0
0.895165,6.097525,0
0.892947,6.09087,0
0.89074,6.089675,0
0.888543,6.082963,0
0.886358,6.084386,0
0.884183,6.078847,0
0.882018,6.077967,0
0.879864,6.074536,0
0.87772,6.075773,0
0.875587,6.071288,0
0.873464,6.07353,0
0.871351,6.070882,0
0.869248,6.071525,0
0.867156,6.069184,0
0.865073,6.069279,0
0.863001,6.068293,0.002672
0.860938,6.068902,0.004122
0.858885,6.066866,0.007054
0.856842,6.068562,0.009064
0.854808,6.066198,0.011178
0.852785,6.068271,0.013779
0.85077,6.066697,0.017097
0.848765,6.069426,0.01956
0.84677,6.067864,0.021715
0.844784,6.070664,0.024215
0.842808,6.070128,0.026576
0.84084,6.07275,0.02863
0.838882,6.072939,0.031093
0.836933,6.075799,0.032152
0.834993,6.076145,0.034617
0.833062,6.079412,0.036393
0.83114,6.080146,0.036066
0.829227,6.083267,0.036199
0.827323,6.084486,0.03773
0.825427,6.088304,0.039183
0.823541,6.089134,0.037658
0.821663,6.093202,0.036468
0.819793,6.093886,0.035501
0.817932,6.09772,0.035384
0.81608,6.098344,0.033087
0.814236,6.101454,0.031751
0.812401,6.101748,0.029073
0.810574,6.104808,0.026655
0.808755,6.104929,0.022428
0.806945,6.107482,0.019714
0.805142,6.107146,0.015696
0.803348,6.10862,0.013568
0.801562,6.107526,0.008667
0.799784,6.108685,0.005915
0.798014,6.1064,0
0.796252,6.10776,0
0.794498,6.10421,0
0.792752,6.104,0
0.791013,6.100563,0
0.789283,6.098869,0
0.78756,6.092538,0
0.785845,6.088329,0
0.784137,6.077526,0
0.782437,6.067238,0
0.780744,6.047883,0
0.779059,6.040763,0
0.777382,6.030452,0
0.775711,6.02888,0
0.774049,6.02738,0
0.772393,6.030874,0
0.770745,6.030235,0
0.769104,6.03311,0
0.76747,6.032844,0.000391
0.765843,6.035406,0.002026
0.764223,6.034297,0.002855
0.762611,6.036149,0.003845
0.761005,6.032662,0.004668
0.759406,6.032773,0.005231
0.757815,6.028928,0.00528
0.75623,6.029111,0.005681
0.754652,6.02581,0.005695
0.753081,6.027598,0.00579
0.751516,6.026114,0.005818
0.749959,6.027111,0.005355
0.748408,6.024775,0.004692
0.746863,6.026977,0.004211
0.745326,6.024089,0.002796
0.743795,6.023144,0.001993
0.74227,6.01998,0.000889
0.740752,6.017054,0.001295
0.73924,6.011785,0.002075
0.737735,6.010667,0.005224
0.736236,6.006212,0.008832
0.734744,6.006399,0.016103
